,id_senador,titulo,fecha_entrada,id_ficha,organismo
0,423,CARGO INTENDENTE TREINTA Y TRES. INCOMPATIBILIDADES E IMPEDIMENTOS FUNCIONARIO UTE. INFORMES.,2017-07-26,135905,ONSC*
1,423,"ARTIGAS, JOSÉ GERVASIO. NACIMIENTO. PREDIO. EXPROPIACIÓN (LEY Nº 13260). INFORMACIÓN.",2016-10-24,132263,MEC*
2,423,LEY 18.310. INDUSTRIA FRIGORÍFICA. EX TRABAJADORES. BENEFICIARIOS. INFORMES.,2015-07-30,125698,BPS*
