,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,354,10001,2016-10-12,1,0,0,0,0
1,354,10001,2016-11-09,1,0,0,0,0
2,354,10001,2016-12-14,1,0,0,0,0
3,354,10001,2017-04-05,1,0,0,0,0
4,354,10001,2017-05-03,1,0,0,0,0
5,354,10001,2017-06-14,1,1,0,0,0
6,354,10001,2017-07-05,1,0,0,0,0
7,354,10001,2017-07-19,1,0,0,0,0
8,354,10001,2017-08-02,1,0,0,0,0
9,354,10001,2017-08-09,1,0,0,0,0
10,354,10001,2017-10-04,1,0,0,0,0
11,354,10001,2017-10-11,1,0,0,0,0
12,354,10001,2017-11-08,1,0,0,0,0
13,354,10001,2017-12-06,1,0,0,0,0
14,354,10001,2017-12-13,1,0,0,0,0
15,354,10001,2018-03-07,1,0,0,0,0
16,354,10001,2018-04-04,1,0,0,0,0
17,354,10001,2018-05-02,1,0,0,0,0
18,354,10001,2018-06-13,1,0,0,0,0
19,354,10001,2018-06-20,1,0,0,0,0
20,354,10001,2018-07-04,1,0,0,0,0
21,354,10001,2018-07-11,1,0,0,0,0
22,354,10001,2018-08-01,1,0,0,0,0
23,354,10001,2018-08-08,1,0,0,0,0
24,354,10001,2018-08-15,1,0,0,0,0
25,354,10001,2018-08-22,1,0,0,0,0
26,354,10001,2018-08-29,1,0,0,0,0
27,354,10001,2018-09-05,1,0,0,0,0
28,354,10001,2018-10-10,1,0,0,0,0
29,354,10001,2018-10-17,1,0,0,0,0
30,354,10001,2018-10-24,1,0,0,0,0
31,354,10001,2018-10-31,1,0,0,0,0
32,354,10001,2018-11-07,1,0,0,0,0
33,354,10001,2018-11-14,1,0,0,0,0
34,354,10001,2018-11-28,1,0,0,0,0
35,354,10001,2018-12-05,1,0,0,0,0
36,354,10001,2018-12-12,1,0,0,0,0
37,354,10001,2018-12-27,1,0,0,0,0
38,354,10001,2019-03-13,1,0,0,0,0
