,id_senador,id_ficha,fecha_entrada
0,9913,142063,2018-12-05
1,9913,141848,2018-11-14
2,9913,140359,2018-07-04
3,9913,137324,2017-11-01
4,9913,137048,2017-10-11
5,9913,137051,2017-10-10
6,9913,135251,2017-06-13
7,9913,134770,2017-05-10
8,9913,133923,2017-03-15
9,9913,132139,2016-10-14
10,9913,131029,2016-08-03
11,9913,130766,2016-07-13
12,9913,128973,2016-04-06
