,id_senador,id_ficha,fecha_entrada
0,6839,143045,2019-03-29
1,6839,137831,2017-12-06
2,6839,137017,2017-10-10
3,6839,135870,2017-07-24
4,6839,129429,2016-05-03
5,6839,127676,2015-12-01
6,6839,127426,2015-11-17
7,6839,127303,2015-11-11
8,6839,125371,2015-07-08
9,6839,125054,2015-06-17
