,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
0,9900,2015-02-15,1,1,0,0,0,0
1,9900,2015-03-03,1,1,0,0,0,0
2,9900,2015-03-10,1,0,0,0,1,0
3,9900,2015-03-17,1,0,0,0,1,0
4,9900,2015-03-18,1,1,0,0,0,0
5,9900,2015-04-07,1,0,0,0,1,0
6,9900,2015-04-07,1,0,0,0,1,0
7,9900,2015-04-14,1,0,0,0,1,0
8,9900,2015-04-15,1,0,0,0,1,0
9,9900,2015-05-05,1,0,0,0,1,0
10,9900,2015-05-12,1,0,0,0,1,0
11,9900,2015-05-13,1,0,0,0,1,0
12,9900,2015-05-13,1,0,0,0,1,0
13,9900,2015-05-19,1,0,0,0,1,0
14,9900,2015-06-02,1,1,0,0,0,0
15,9900,2015-06-03,1,1,0,0,0,0
16,9900,2015-06-09,1,1,0,0,0,0
17,9900,2015-06-10,1,1,0,0,0,0
18,9900,2015-06-16,1,1,0,0,0,0
19,9900,2015-06-17,1,1,0,0,0,0
20,9900,2015-07-01,1,1,0,0,0,0
21,9900,2015-07-07,1,1,0,0,0,0
22,9900,2015-07-08,1,1,0,0,0,0
23,9900,2015-07-14,1,1,0,0,0,0
24,9900,2015-07-15,1,1,0,0,0,0
25,9900,2015-07-22,1,1,0,0,0,0
26,9900,2015-08-04,1,1,0,0,0,0
27,9900,2015-08-05,1,1,0,0,0,0
28,9900,2015-08-11,1,1,0,0,0,0
29,9900,2015-08-12,1,1,0,0,0,0
30,9900,2015-08-18,1,1,0,0,0,0
31,9900,2015-09-01,1,1,0,0,0,0
32,9900,2015-09-02,1,1,0,0,0,0
33,9900,2015-09-08,1,1,0,0,0,0
34,9900,2015-09-09,1,1,0,0,0,0
35,9900,2015-09-15,1,1,0,0,0,0
36,9900,2015-09-16,1,1,0,0,0,0
37,9900,2015-09-29,1,1,0,0,0,0
38,9900,2015-10-06,1,1,0,0,0,0
39,9900,2015-10-07,1,1,0,0,0,0
40,9900,2015-10-13,1,1,0,0,0,0
41,9900,2015-10-14,1,1,0,0,0,0
42,9900,2015-10-20,1,1,0,0,0,0
43,9900,2015-11-10,1,1,0,0,0,0
44,9900,2015-11-17,1,1,0,0,0,0
45,9900,2015-11-30,1,1,0,0,0,0
46,9900,2015-12-01,1,1,0,0,0,0
47,9900,2015-12-02,1,1,0,0,0,0
48,9900,2015-12-08,1,1,0,0,0,0
49,9900,2015-12-09,1,1,0,0,0,0
50,9900,2015-12-22,1,1,0,0,0,0
51,9900,2015-12-22,1,1,0,0,0,0
52,9900,2015-12-28,1,1,0,0,0,0
53,9900,2015-12-28,1,1,0,0,0,0
54,9900,2015-12-28,1,1,0,0,0,0
55,9900,2016-02-03,1,1,0,0,0,0
56,9900,2016-02-17,1,1,0,0,0,0
57,9900,2016-02-17,1,1,0,0,0,0
58,9900,2016-03-02,1,1,0,0,0,0
59,9900,2016-03-08,1,1,0,0,0,0
60,9900,2016-03-09,1,1,0,0,0,0
61,9900,2016-03-15,1,1,0,0,0,0
62,9900,2016-03-16,1,1,0,0,0,0
63,9900,2016-04-05,1,1,0,0,0,0
64,9900,2016-04-06,1,1,0,0,0,0
65,9900,2016-04-12,1,1,0,0,0,0
66,9900,2016-04-13,1,1,0,0,0,0
67,9900,2016-05-03,1,1,0,0,0,0
68,9900,2016-05-04,1,1,0,0,0,0
69,9900,2016-05-10,1,1,0,0,0,0
70,9900,2016-05-17,1,1,0,0,0,0
71,9900,2016-05-18,1,1,0,0,0,0
72,9900,2016-05-24,1,1,0,0,0,0
73,9900,2016-06-01,1,1,0,0,0,0
74,9900,2016-06-08,1,1,0,0,0,0
75,9900,2016-06-15,1,1,0,0,0,0
76,9900,2016-06-22,1,1,0,0,0,0
77,9900,2016-06-29,1,1,0,0,0,0
78,9900,2016-07-06,1,1,0,0,0,0
79,9900,2016-07-13,1,1,0,0,0,0
80,9900,2016-07-20,1,1,0,0,0,0
