,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,315,2911,2015-04-16,1,1,0,0,0
1,315,2911,2015-04-21,1,1,0,0,0
2,315,2911,2015-04-28,1,1,0,0,0
3,315,2911,2015-06-04,1,0,0,0,0
4,315,2911,2015-06-11,1,0,0,0,0
5,315,2911,2015-06-18,1,0,0,0,0
6,315,2911,2015-06-25,1,0,0,0,0
7,315,2911,2015-07-02,1,0,0,0,0
8,315,2911,2015-07-16,1,0,0,0,0
9,315,2911,2015-07-23,1,0,0,0,0
10,315,2911,2015-07-30,1,0,0,0,0
11,315,2911,2015-08-06,1,0,0,0,0
12,315,2911,2015-08-13,1,0,0,0,0
13,315,2911,2015-09-10,1,0,0,0,0
14,315,2911,2015-10-08,1,1,0,0,0
15,315,2911,2015-12-10,1,0,0,0,0
16,315,2911,2015-12-28,1,0,0,0,0
17,315,2911,2016-03-03,1,0,0,0,0
18,315,2911,2016-03-10,1,0,0,0,0
19,315,2911,2016-05-12,1,0,0,0,0
20,315,2911,2016-05-26,1,0,0,0,0
21,315,2911,2016-06-09,1,0,0,0,0
22,315,2911,2016-06-16,1,1,0,0,0
23,315,2911,2016-07-07,1,0,0,0,0
24,315,2911,2016-07-14,1,0,0,0,0
25,315,2911,2016-07-28,1,0,0,0,0
26,315,2911,2016-08-11,1,0,0,0,0
27,315,2911,2016-09-21,1,0,0,0,0
28,315,2911,2016-09-29,1,1,0,0,0
29,315,2911,2016-10-06,1,0,0,0,0
30,315,2911,2016-10-20,1,0,0,0,0
31,315,2911,2016-12-15,1,0,0,0,0
32,315,2911,2016-12-20,1,0,0,0,0
33,315,2911,2016-12-22,1,0,0,0,0
34,315,2911,2017-02-07,1,0,0,0,0
35,315,2911,2017-03-09,1,0,0,0,0
36,315,2911,2017-03-16,1,0,0,0,0
37,315,2911,2017-03-30,1,1,0,0,0
38,315,2911,2017-04-06,1,0,0,0,0
39,315,2911,2017-04-20,1,0,0,0,0
40,315,2911,2017-05-04,1,0,0,0,0
41,315,2911,2017-05-11,1,0,0,0,0
42,315,2911,2017-05-18,1,0,0,0,0
43,315,2911,2017-06-01,1,1,0,0,0
44,315,2911,2017-06-08,1,0,0,0,0
45,315,2911,2017-07-20,1,0,0,0,0
46,315,2911,2017-07-27,1,0,0,0,0
47,315,2911,2017-08-03,1,0,0,0,0
48,315,2911,2017-10-05,1,0,0,0,0
49,315,2911,2017-10-12,1,0,0,0,0
50,315,2911,2017-10-19,1,0,0,0,0
51,315,2911,2017-11-09,1,0,0,0,0
52,315,2911,2017-12-07,1,0,0,0,0
53,315,2911,2017-12-27,1,0,0,0,0
54,315,2911,2018-02-06,1,0,0,0,0
55,315,2911,2018-03-08,1,0,0,0,0
56,315,2911,2018-03-15,1,0,0,0,0
57,315,2911,2018-03-22,1,0,0,0,0
58,315,2911,2018-04-05,1,0,0,0,0
59,315,2911,2018-04-12,1,0,0,0,0
60,315,2911,2018-04-19,1,0,0,0,0
61,315,2911,2018-04-26,1,0,0,0,0
62,315,2911,2018-05-03,1,0,0,0,0
63,315,2911,2018-05-10,1,1,0,0,0
64,315,2911,2018-05-24,1,0,0,0,0
65,315,2911,2018-05-31,1,0,0,0,0
66,315,2911,2018-06-11,1,0,0,0,0
67,315,2911,2018-06-14,1,1,0,0,0
68,315,2911,2018-07-05,1,0,0,0,0
69,315,2911,2018-07-19,1,0,0,0,0
70,315,2911,2018-07-26,1,0,0,0,0
71,315,2911,2018-08-02,1,0,0,0,0
