,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,317,598,2015-07-08,1,0,0,0,0
1,317,598,2015-07-15,1,0,0,0,0
2,317,598,2015-08-05,1,0,0,0,0
3,317,598,2015-08-12,1,0,0,0,0
4,317,598,2015-09-16,1,0,0,0,0
5,317,598,2015-10-07,1,0,0,0,0
6,317,598,2015-10-14,1,0,0,0,0
7,317,598,2016-03-30,1,1,0,0,0
8,317,598,2016-05-11,1,1,0,0,0
9,317,598,2016-08-03,1,1,0,0,0
10,317,598,2016-08-10,1,1,0,0,0
11,317,598,2016-10-05,1,1,0,0,0
12,317,598,2016-10-12,1,1,0,0,0
13,317,598,2016-11-16,1,1,0,0,0
14,317,598,2016-11-21,1,0,0,0,0
15,317,598,2016-12-07,1,1,0,0,0
16,317,598,2016-12-14,1,0,0,0,0
17,317,598,2017-07-26,1,1,0,0,0
18,317,598,2017-08-02,1,1,0,0,0
19,317,598,2017-10-04,1,1,0,0,0
20,317,598,2017-10-25,1,1,0,0,0
21,317,598,2017-11-08,1,1,0,0,0
22,317,598,2017-11-22,1,1,0,0,0
23,317,598,2017-12-06,1,1,0,0,0
24,317,598,2017-12-13,1,1,0,0,0
25,317,598,2017-12-20,1,1,0,0,0
26,317,598,2017-12-20,1,1,0,0,0
27,317,598,2018-03-07,1,1,0,0,0
28,317,598,2018-03-14,1,1,0,0,0
29,317,598,2018-04-04,1,1,0,0,0
30,317,598,2018-04-11,1,1,0,0,0
31,317,598,2018-05-02,1,1,0,0,0
32,317,598,2018-05-09,1,0,0,0,0
33,317,598,2018-05-16,1,0,0,0,0
34,317,598,2018-06-13,1,1,0,0,0
35,317,598,2018-08-01,1,1,0,0,0
36,317,598,2018-08-08,1,1,0,0,0
37,317,598,2018-10-03,1,1,0,0,0
38,317,598,2018-10-10,1,1,0,0,0
39,317,598,2018-11-07,1,1,0,0,0
40,317,598,2018-11-14,1,1,0,0,0
41,317,598,2019-03-13,1,1,0,0,0
