,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,212,8584,2015-03-18,1,0,0,0,0
1,212,8584,2015-04-07,1,0,0,0,0
2,212,8584,2015-04-08,1,0,0,0,0
3,212,8584,2015-05-13,1,0,0,0,0
4,212,8584,2015-06-02,1,0,0,0,0
5,212,8584,2015-06-09,1,0,0,0,0
6,212,8584,2015-06-16,1,0,0,0,0
7,212,8584,2015-07-01,1,0,0,0,0
8,212,8584,2015-07-14,1,0,0,0,0
9,212,8584,2015-07-15,1,0,0,0,0
10,212,8584,2015-07-27,1,0,0,0,0
11,212,8584,2015-08-04,1,0,0,0,0
12,212,8584,2015-08-12,1,0,0,0,0
13,212,8584,2015-08-18,1,0,0,0,0
14,212,8584,2015-09-16,1,0,0,0,0
15,212,8584,2015-11-03,1,0,0,0,0
16,212,8584,2015-11-18,1,0,0,0,0
17,212,8584,2015-12-08,1,0,0,0,0
18,212,8584,2015-12-15,1,1,0,0,0
19,212,8584,2016-01-12,1,0,0,0,0
20,212,8584,2016-02-17,1,1,0,0,0
21,212,8584,2016-03-08,1,0,0,0,0
22,212,8584,2016-03-15,1,0,0,0,0
23,212,8584,2016-05-03,1,0,0,0,0
24,212,8584,2016-05-10,1,0,0,0,0
25,212,8584,2016-06-01,1,0,0,0,0
26,212,8584,2016-06-07,1,0,0,0,0
27,212,8584,2016-06-14,1,0,0,0,0
28,212,8584,2016-07-05,1,0,0,0,0
29,212,8584,2016-07-12,1,0,0,0,0
30,212,8584,2016-09-06,1,0,0,0,0
31,212,8584,2016-09-13,1,0,0,0,0
32,212,8584,2016-10-04,1,0,0,0,1
33,212,8584,2016-10-11,1,0,0,0,0
34,212,8584,2016-10-18,1,0,0,0,0
35,212,8584,2016-11-01,1,0,0,0,0
36,212,8584,2016-11-15,1,0,0,0,0
37,212,8584,2016-11-16,1,1,0,0,0
38,212,8584,2016-12-06,1,0,0,0,0
39,212,8584,2016-12-07,1,0,0,0,0
40,212,8584,2016-12-13,1,0,0,0,0
41,212,8584,2016-12-14,1,0,0,0,0
42,212,8584,2017-03-01,1,0,0,0,0
43,212,8584,2017-03-07,1,0,0,0,0
44,212,8584,2017-03-15,1,0,0,0,0
45,212,8584,2017-04-04,1,0,0,0,0
46,212,8584,2017-04-18,1,0,0,0,0
47,212,8584,2017-05-09,1,0,0,0,0
48,212,8584,2017-05-16,1,0,0,0,0
49,212,8584,2017-06-06,1,0,0,0,0
50,212,8584,2017-07-04,1,0,0,0,0
51,212,8584,2017-08-15,1,0,0,0,0
52,212,8584,2017-09-05,1,0,0,0,0
53,212,8584,2017-09-12,1,0,0,0,0
54,212,8584,2017-10-03,1,0,0,0,0
55,212,8584,2017-10-10,1,1,0,0,0
56,212,8584,2017-10-11,1,0,0,0,0
57,212,8584,2017-10-18,1,0,0,0,0
58,212,8584,2017-11-01,1,1,0,0,0
59,212,8584,2017-11-07,1,0,0,0,0
60,212,8584,2017-11-14,1,0,0,0,0
61,212,8584,2017-12-05,1,0,0,0,0
62,212,8584,2017-12-13,1,0,0,0,0
63,212,8584,2018-02-08,1,0,0,0,0
64,212,8584,2018-03-01,1,0,0,0,0
65,212,8584,2018-03-06,1,0,0,0,0
66,212,8584,2018-04-03,1,0,0,0,0
67,212,8584,2018-04-17,1,0,0,0,0
68,212,8584,2018-05-02,1,0,0,0,0
69,212,8584,2018-05-08,1,0,0,0,0
70,212,8584,2018-05-15,1,0,0,0,0
71,212,8584,2018-06-05,1,0,0,0,0
72,212,8584,2018-06-12,1,1,0,0,0
73,212,8584,2018-06-28,1,1,0,0,0
74,212,8584,2018-07-03,1,1,0,0,0
75,212,8584,2018-07-17,1,1,0,0,0
76,212,8584,2018-08-01,1,0,0,0,0
77,212,8584,2018-09-11,1,1,0,0,0
78,212,8584,2018-12-04,1,0,0,0,0
79,212,8584,2018-12-05,1,0,0,0,1
80,212,8584,2018-12-11,1,0,0,0,0
81,212,8584,2018-12-13,1,1,0,0,0
82,212,8584,2019-03-12,1,0,0,0,0
