,id_ficha,fecha_entrada,tipo,titulo,estado
165,128594,2016-03-08,DECLARACION,"CÁCERES, Berta. ORGANIZACIONES POPULARES E INDÍGENAS HONDURAS. PRESIDENTA. ASESINATO. JUSTICIA. RECLAMO. DECLARACIÓN.",APRUEBA
166,128446,2016-03-02,LEY,MOSQUITO AEDES AEGYPTI. FUMIGACION PREDIOS BALDÍOS Y FINCAS ABANDONADAS. INGRESO. AUTORIZACIÓN.,PROMULGA
167,127930,2015-12-15,RESOLUCION,LA DIARIA. ARTICULO PRENSA. ACTUACION GUSTAVO BORSARI. INCONSTITUCIONALIDAD.,APRUEBA
168,127268,2015-11-10,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,EN_TRAMITE
169,125290,2015-07-01,PROYECTO DE LEY,INMUEBLES RURALES. DERECHO PROPIEDAD. TITULARIDAD. MODIFICACIÓN.,EN_TRAMITE
170,125289,2015-07-01,PROYECTO DE LEY,PEONES PRÁCTICOS Y OBREROS NO ESPECIALIZADOS. TRABAJO. MODIFICACIÓN.,EN_TRAMITE
171,125291,2015-07-01,LEY,PUERTO JOSE CARBAJAL EL SABALERO. PUERTO SAUCE (COLONIA). DENOMINACION. MODIFICACION.,PROMULGA
172,125293,2015-07-01,PROYECTO DE LEY,ESPACIO COSTERO OCEANO ATLANTICO Y RIO DE LA PLATA. USO. REGULACION.,APRUEBA
173,125292,2015-07-01,PROYECTO DE LEY,OBRAS INTELECTUALES Y ARTÍSTICAS. REPRODUCCIÓN. REGULACIÓN.,APRUEBA
174,124969,2015-06-10,PROYECTO DE RESOLUCION  ,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",EN_TRAMITE
175,125265,2015-06-01,RESOLUCION  ,COMISIONADO PARLAMENTARIO. JUAN MIGUEL PETIT. DESIGNACIÓN. COMISIÓN ESPECIAL. CREACIÓN.,APRUEBA
176,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
177,137958,2017-12-19,PROYECTO DE LEY,SECTOR LECHERO. FIDEICOMISO DE GARANTÍA Y FINANCIERO. CREACIÓN.,EN_TRAMITE
178,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
179,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
180,135267,2017-06-13,RESOLUCION  ,SECTORES POLITICOS. PRESUNTOS FINANCIAMIENTOS ILEGALES. COMISION PREINVESTIGADORA. CREACION.,APRUEBA
181,134583,2017-04-27,RESOLUCION  ,HAITÍ. MISION PAZ ONU (MINUSTAH). FUERZAS ARMADAS. RECONOCIMIENTO.,APRUEBA
182,134340,2017-04-05,PROYECTO DE LEY,CODIGO PENAL. ABUSO DE FUNCIONES. DEROGACION.,APRUEBA
183,132925,2016-11-30,PROYECTO DE LEY,ALIMENTOS GENETICAMENTE MODIFICADOS. ETIQUETADO. REGLAMENTACION.,EN_TRAMITE
184,132308,2016-10-27,PROYECTO DE LEY,FUNCIONARIOS POLICIALES. USO LEGAL DE LA FUERZA. LEGITIMA DEFENSA. PRESUNCION. MODIFICACION DEL ARTICULO 26 DEL CODIGO PENAL.,EN_TRAMITE
185,131814,2016-09-14,PROYECTO DE LEY,SECTOR FORESTAL. IMPUESTO ENSEÑANZA PRIMARIA. EXONERACIONES.,EN_TRAMITE
186,127929,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
187,127178,2015-11-03,PROYECTO DE RESOLUCION,VENEZUELA. SITUACIÓN POLÍTICA. EXPOSICION.,EN_TRAMITE
188,126823,2015-10-06,PROYECTO DE LEY,ESPACIO COSTERO. ORDENAMIENTO TERRITORIAL Y DESARROLLO SOSTENIBLE. NORMAS.,EN_TRAMITE
189,126518,2015-09-11,PROYECTO DE RESOLUCION  ,"GARCIA COSTA, Guillermo. PRIMER ANIVERSARIO FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
190,125087,2015-06-18,PROYECTO DE LEY,"USUARIOS, CONSUMIDORES O CONTRIBUYENTES. ACTIVIDAD COMERCIAL O CREDITICIA. REGIMEN. MODIFICACION.",EN_TRAMITE
191,125053,2015-06-17,PROYECTO DE LEY,SECUESTRO VIRTUAL Y PRIVACION LIBERTAD. DELITOS. CODIGO PENAL. MODIFICACION.,EN_TRAMITE
192,125024,2015-06-16,PROYECTO DE LEY,TARJETAS CREDITO. SISTEMA. REGIMEN.,EN_TRAMITE
193,125025,2015-06-16,PROYECTO DE LEY,OPTICO. PROFESION. REGLAMENTACION.,EN_TRAMITE
194,123532,2015-03-03,RESOLUCION,VENEZUELA. SITUACION POLITICA. REPRESION. CONDENA.,APRUEBA
195,138322,2018-02-07,PROYECTO DE LEY,DÍA PRODUCTOR RURAL. 16 DE ABRIL. DECLARACIÓN.,EN_TRAMITE
196,137539,2017-11-14,PROYECTO DE MINUTA DE COMUNICACION,CARGOS POLITICOS. SUBSIDIO. VIGENCIA. MODIFICACION.,EN_TRAMITE
197,137238,2017-10-26,PROYECTO DE LEY,LEY Nº 16.195. MODIFICACIÓN. SUBSIDIOS. VIGENCIA.,EN_TRAMITE
198,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
199,135267,2017-06-13,RESOLUCION  ,SECTORES POLITICOS. PRESUNTOS FINANCIAMIENTOS ILEGALES. COMISION PREINVESTIGADORA. CREACION.,APRUEBA
200,132481,2016-11-01,LEY,DOCTOR SAMUEL BERTON. HOSPITAL COLONIA DEL SACRAMENTO (COLONIA). DENOMINACION.,PROMULGA
201,130529,2016-05-24,RESOLUCION,PRESIDENTE REPUBLICA. MENSAJE ANUAL. SITUACION PAIS. SESION EXTRAORDINARIA. REALIZACION.,APRUEBA
202,128759,2016-03-16,PROYECTO DE RESOLUCION  ,"MONTANER, MARTHA. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
203,128594,2016-03-08,DECLARACION,"CÁCERES, Berta. ORGANIZACIONES POPULARES E INDÍGENAS HONDURAS. PRESIDENTA. ASESINATO. JUSTICIA. RECLAMO. DECLARACIÓN.",APRUEBA
204,127929,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
205,127931,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL Y REGISTROS FOTOGRAFICOS. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
206,124969,2015-06-10,PROYECTO DE RESOLUCION  ,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",EN_TRAMITE
207,142491,2019-02-12,PROYECTO DE RESOLUCION,REPUBLICA BOLIVARIANA VENEZUELA. SITUACION POLITICA SOCIAL,EN_TRAMITE
208,142063,2018-12-05,PROYECTO DE LEY,LICENCIADO EN NUTRICIÓN. PROFESIÓN UNIVERSITARIA. REGULACIÓN MARCO JURÍDICO.,EN_TRAMITE
209,141926,2018-11-22,MINUTA DE COMUNICACION,DELITOS VIOLENTOS. VICTIMAS. PENSION. AMPLIACION. MINUTA COMUNICACION.,APRUEBA
210,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
211,139802,2018-05-22,PROYECTO DE LEY,DECLARACION DE INCONSTITUCIONALIDAD. SOLICITUD. MEDIDAS CAUTELARES ORDENADAS.,EN_TRAMITE
212,139128,2018-04-04,PROYECTO DE LEY,ASSE. REPRESENTANTES USUARIOS. OTORGAR VOZ Y NO VOTO.,EN_TRAMITE
213,138468,2018-02-21,PROYECTO DE LEY,CÓDIGO PROCESO PENAL. MODIFICACIÓN.,EN_TRAMITE
214,138413,2018-02-09,PROYECTO DE LEY,ALTAS JERARQUÍAS. FAMILIARES. ADMINISTRACIÓN PÚBLICA. CONTRATACIÓN. PROHIBICIÓN.,EN_TRAMITE
215,138322,2018-02-07,PROYECTO DE LEY,DÍA PRODUCTOR RURAL. 16 DE ABRIL. DECLARACIÓN.,EN_TRAMITE
216,137988,2017-12-20,PROYECTO DE MINUTA DE COMUNICACION,BPS. JUBILACION. EDAD RETIRO. MODIFICACION.,EN_TRAMITE
217,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
218,137606,2017-11-15,PROYECTO DE DECLARACION,IRAN. TERREMOTO. SOLIDARIDAD. DECLARACION.,EN_TRAMITE
219,137535,2017-11-14,MINUTA DE COMUNICACION,FÁBRICA NACIONAL PAPEL (FANAPEL). COOPERATIVA TEXTIL PUERTO SAUCE (EX AGOLÁN). EX TRABAJADORES. HABERES JUBILATORIOS. COBRO.,APRUEBA
220,137427,2017-11-08,MINUTA DE COMUNICACION,MILAGRO ANDES. HOMENAJE. MONTEVIDEO. ESPACIO PUBLICO. SOLICITUD.,APRUEBA
221,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
222,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
223,135674,2017-07-12,LEY,CODIGO DEL PROCESO PENAL. NORMATIVA. MODIFICACION.,PROMULGA
224,135696,2017-07-12,PROYECTO DE LEY,POLICÍA. FALLECIMIENTO. CAUSAHABIENTES. BENEFICIOS. EXTENSIÓN.,EN_TRAMITE
225,135589,2017-07-05,PROYECTO DE RESOLUCION,CAMARA SENADORES. DECRETO 500/991 Y MODIFICATIVAS. APLICACION.,EN_TRAMITE
226,135458,2017-06-27,LEY,CODIGO PROCESO PENAL. ENTRADA EN VIGENCIA. MODIFICACION.,PROMULGA
227,135253,2017-06-13,PROYECTO DE LEY,LEY 19.210. INCLUSIÓN FINANCIERA. PRÓRROGA. ARTÍCULOS.,EN_TRAMITE
228,135267,2017-06-13,RESOLUCION  ,SECTORES POLITICOS. PRESUNTOS FINANCIAMIENTOS ILEGALES. COMISION PREINVESTIGADORA. CREACION.,APRUEBA
229,135084,2017-06-05,LEY,CÓDIGO PROCESO PENAL. LEY 19.293. MODIFICACIÓN.,PROMULGA
230,135085,2017-06-05,LEY,CÓDIGO NIÑEZ Y ADOLESCENCIA. LEY 17.823. MODIFICACIÓN,PROMULGA
231,134381,2017-04-18,PROYECTO DE LEY,MOTOR COMBUSTION INTERNA. VEHICULOS. CIRCULACION AÑO 2035. IMPORTACION AÑO 2030. PROHIBICION.,EN_TRAMITE
232,133874,2017-03-14,PROYECTO DE LEY,DERECHO DEL TRABAJADOR. DESCONEXIÓN FUERA DEL HORARIO LABORAL.,EN_TRAMITE
233,133569,2017-02-07,PROYECTO DE LEY,"REDES SOCIALES. CUENTAS OFICIALES, INSTITUCIONALES Y GUBERNAMENTALES. BLOQUEO. PROHIBICION.",EN_TRAMITE
234,133260,2016-12-21,PROYECTO DE LEY,CIUDADANO. COMPENSACIÓN. INCUMPLIMIENTO DE SERVICIOS.,EN_TRAMITE
235,132827,2016-11-23,PROYECTO DE RESOLUCION  ,DEPORTE. COMISION ESPECIAL. CREACION.,EN_TRAMITE
236,132647,2016-11-14,LEY,ESPACIOS PUBLICOS. LEY FALTAS Y CUIDADOS. MODIFICACION.,PROMULGA
237,132655,2016-11-14,PROYECTO DE LEY,TRATA DE PERSONAS. COMBATE. PREVENCIÓN. NORMAS.,EN_TRAMITE
238,131924,2016-10-04,DECLARACION,"HARTMAN, Rúben. DELITOS LESA HUMANIDAD. PALABRAS REIVINDICACION ACCIONAR MILITARES. REPUDIO. DECLARACIÓN.",APRUEBA
239,131898,2016-10-03,PROYECTO DE LEY,FUNCIONARIOS PODER JUDICIAL Y MINISTERIO EDUCACION Y CULTURA. RETRIBUCION. AJUSTE. MODIFICACION.,EN_TRAMITE
240,131639,2016-09-13,LEY,GOBIERNOS DEPARTAMENTALES. FUNCIONARIOS. INGRESOS SALARIALES. TOPES. APLICACION.,PROMULGA
241,130719,2016-07-12,PROYECTO DE LEY,VEHÍCULOS AUTOMOTORES. EQUIPAMIENTO TECNOLÓGICO. NORMAS.,EN_TRAMITE
242,130248,2016-06-15,RESOLUCION  ,CORRUPCION EN URUGUAY. COMISION INVESTIGADORA. CREACION.,APRUEBA
243,130547,2016-06-15,RESOLUCION,"""ARTICULOS PERIODISTICOS Y ENSAYOS"" (ZELMAR MICHELINI). LIBRO. REEDICION.",APRUEBA
244,130149,2016-06-08,RESOLUCION  ,PARTIDOS POLÍTICOS. FINANCIACIÓN Y PUBLICIDAD ELECTORAL. COMISIÓN ESPECIAL. CREACIÓN.,APRUEBA
245,130072,2016-06-06,PROYECTO DE LEY,OBSERVATORIO NACIONAL FAUNA SILVESTRE.  CREACIÓN.,EN_TRAMITE
246,130074,2016-06-06,PROYECTO DE RESOLUCION,BIBLIOTECA. COMISIÓN BICAMERAL. CREACIÓN.,EN_TRAMITE
247,125010,2015-06-16,LEY,PLANES VIVIENDA. BENEFICIARIOS. ESCRITURACION DEFINITIVA. MODIFICACION.,PROMULGA
248,125009,2015-06-16,PROYECTO DE LEY,MENORES INFRACTORES. RESPONSABLES. NORMAS.,EN_TRAMITE
249,142699,2019-03-11,PROYECTO DE LEY,ACCIDENTE CEREBRO VASCULAR. PREVENCIÓN. PROMOCIÓN. SE DECLARA DE INTERÉS GENERAL,EN_TRAMITE
250,142562,2019-03-06,PROYECTO DE RESOLUCION  ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
251,142491,2019-02-12,PROYECTO DE RESOLUCION,REPUBLICA BOLIVARIANA VENEZUELA. SITUACION POLITICA SOCIAL,EN_TRAMITE
252,142060,2018-12-05,PROYECTO DE LEY,"MORENO PONCE, Wilfredo. LICEO 3 SAN JOSE DE MAYO (SAN JOSE). DENOMINACION.",EN_TRAMITE
253,141926,2018-11-22,MINUTA DE COMUNICACION,DELITOS VIOLENTOS. VICTIMAS. PENSION. AMPLIACION. MINUTA COMUNICACION.,APRUEBA
254,141809,2018-11-12,LEY,TRAFICO ARMAS. DELITO. TIPIFICACION. LEY 19.247 ARTÍCULO 6. PRÓRROGA DE PLAZO.,PROMULGA
255,140424,2018-07-10,LEY,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
256,140425,2018-07-10,PROYECTO DE LEY,"INSTITUCIONES TRATO DIRECTO CON NIÑAS, NIÑOS, ADOLESCENTES, DISCAPACITADOS Y PERSONAS MAYORES DEPENDIENTES. MEDIDAS PREVENTIVAS.",APRUEBA
257,140161,2018-06-18,LEY,TRABAJADOR DEPÓSITOS PORTUARIOS O EXTRAPORTUARIOS Y MUELLES O EXPLANADAS. JORNALES MÍNIMOS. FIJACIÓN. ENTRADA EN VIGENCIA. PRÓRROGA.,PROMULGA
258,140077,2018-06-12,PROYECTO DE LEY,"EMPRESAS SERVICIOS EN DEPÓSITOS PORTUARIOS, EXTRAPORTUARIOS Y MUELLES. TRABAJADORES. LEY 19.535 (ART. 116). DEROGACIÓN.",EN_TRAMITE
259,139308,2018-04-17,PROYECTO DE LEY,INSTITUTO COLONIZACIÓN (NACIONAL). DOMICILIO LEGAL Y SEDE PRINCIPAL. MODIFICACIÓN.,EN_TRAMITE
260,138818,2018-03-09,PROYECTO DE RESOLUCION  ,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
261,138686,2018-03-06,PROYECTO DE LEY,URSEA. VÍNCULO PODER EJECUTIVO. MODIFICACIÓN.,EN_TRAMITE
262,138322,2018-02-07,PROYECTO DE LEY,DÍA PRODUCTOR RURAL. 16 DE ABRIL. DECLARACIÓN.,EN_TRAMITE
263,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
264,137800,2017-12-05,LEY,EMPRESAS SERVICIOS EN DEPÓSITOS PORTUARIOS. EXTRAPORTUARIOS Y MUELLES. TRABAJADORES. LEY 19.535 (ART. 116). DEROGACIÓN.,PROMULGA
265,137648,2017-11-21,LEY,DANIEL FERNÁNDEZ CRESPO.  RUTA TERCIARIA. SAN JOSÉ (DPTO). RAMAL RUTA 11. DENOMINACIÓN.,PROMULGA
266,137606,2017-11-15,PROYECTO DE DECLARACION,IRAN. TERREMOTO. SOLIDARIDAD. DECLARACION.,EN_TRAMITE
267,137535,2017-11-14,MINUTA DE COMUNICACION,FÁBRICA NACIONAL PAPEL (FANAPEL). COOPERATIVA TEXTIL PUERTO SAUCE (EX AGOLÁN). EX TRABAJADORES. HABERES JUBILATORIOS. COBRO.,APRUEBA
268,136210,2017-08-09,DECLARACION,CAMBIO CLIMÁTICO. CONVENCIÓN MARCO NACIONES UNIDAS. COMPROMISO. DECLARACIÓN.,APRUEBA
269,135674,2017-07-12,LEY,CODIGO DEL PROCESO PENAL. NORMATIVA. MODIFICACION.,PROMULGA
270,135553,2017-07-04,PROYECTO DE LEY,CANADA. ESCUELA Nº118 (SAN JOSE). DENOMINACION.,EN_TRAMITE
271,135458,2017-06-27,LEY,CODIGO PROCESO PENAL. ENTRADA EN VIGENCIA. MODIFICACION.,PROMULGA
272,135267,2017-06-13,RESOLUCION  ,SECTORES POLITICOS. PRESUNTOS FINANCIAMIENTOS ILEGALES. COMISION PREINVESTIGADORA. CREACION.,APRUEBA
273,135084,2017-06-05,LEY,CÓDIGO PROCESO PENAL. LEY 19.293. MODIFICACIÓN.,PROMULGA
274,135085,2017-06-05,LEY,CÓDIGO NIÑEZ Y ADOLESCENCIA. LEY 17.823. MODIFICACIÓN,PROMULGA
275,134583,2017-04-27,RESOLUCION  ,HAITÍ. MISION PAZ ONU (MINUSTAH). FUERZAS ARMADAS. RECONOCIMIENTO.,APRUEBA
276,134536,2017-04-26,LEY,CODIGO PROCESO PENAL. MODIFICACION.,PROMULGA
277,132925,2016-11-30,PROYECTO DE LEY,ALIMENTOS GENETICAMENTE MODIFICADOS. ETIQUETADO. REGLAMENTACION.,EN_TRAMITE
278,131983,2016-10-06,PROYECTO DE LEY,ASTURIAS. JARDIN INFANTES 110 (SAN JOSE). DENOMINACION.,EN_TRAMITE
279,131814,2016-09-14,PROYECTO DE LEY,SECTOR FORESTAL. IMPUESTO ENSEÑANZA PRIMARIA. EXONERACIONES.,EN_TRAMITE
280,131639,2016-09-13,LEY,GOBIERNOS DEPARTAMENTALES. FUNCIONARIOS. INGRESOS SALARIALES. TOPES. APLICACION.,PROMULGA
281,130844,2016-07-20,MINUTA DE COMUNICACION,"RAMELA SALGUERO, Daniel. PENSIÓN GRACIABLE. OTORGAMIENTO. MINUTA COMUNICACIÓN.",APRUEBA
282,130226,2016-06-14,LEY,"HUGO ROHRER, David Manuel. ESCUELA TÉCNICA ECILDA PAULLIER (SAN JOSE). DENOMINACIÓN.",PROMULGA
283,129090,2016-04-12,PROYECTO DE LEY,CONVENCIONES MATRIMONIALES. CÓDIGO CIVIL. MODIFICACIÓN.,EN_TRAMITE
284,128594,2016-03-08,DECLARACION,"CÁCERES, Berta. ORGANIZACIONES POPULARES E INDÍGENAS HONDURAS. PRESIDENTA. ASESINATO. JUSTICIA. RECLAMO. DECLARACIÓN.",APRUEBA
285,127929,2015-12-15,PROYECTO DE RESOLUCION,DECLARACIONES JOSE MUJICA CAMPAÑA ELECTORAL. INCONSTITUCIONALIDAD. CORTE ELECTORAL. CONSIDERACION. SOLICITUD.,EN_TRAMITE
286,127766,2015-12-08,PROYECTO DE LEY,"ARRARTE CORBO, Gonzalo. ESCUELA N° 62 (CERRO LARGO). DENOMINACION.",APRUEBA
287,127769,2015-12-08,LEY,"FERREIRA ALDUNATE, Wilson. CORPORACION NACIONAL DESARROLLO. EDIFICIO SEDE. DENOMINACION.",PROMULGA
288,127178,2015-11-03,PROYECTO DE RESOLUCION,VENEZUELA. SITUACIÓN POLÍTICA. EXPOSICION.,EN_TRAMITE
289,137830,2017-12-06,LEY,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,PROMULGA
290,137375,2017-11-07,LEY,INGENIERO ELADIO DIESTE SAN MARTÍN. CONMEMORACIÓN CENTENARIO NACIMIENTO. INTERÉS NACIONAL. DECLARACIÓN.,PROMULGA
291,137300,2017-11-01,PROYECTO DE LEY,INSTITUCION DERECHOS HUMANOS (NACIONAL). LEY 18446. MODIFICACION,APRUEBA
292,135668,2017-07-12,PROYECTO DE LEY,LEY PARTIDOS POLÍTICOS. MODIFICACIÓN.,APRUEBA
293,135482,2017-06-29,LEY,SITIOS MEMORIA HISTORICA DEL PASADO RECIENTE. INTERES GENERAL. DECLARACION.,PROMULGA
294,135165,2017-06-07,LEY,"GUERRA MATTOS, EVARISTO. RUTA 81. TRAMO ENTRE RUTA 7 Y RUTA 80 (CANELONES). DENOMINACION.",PROMULGA
295,134850,2017-05-16,LEY,"LAUSAROT GUIGOU, Libertad Grizelda. LICEO Nº 1 CIUDAD DEL PLATA (SAN JOSE). DENOMINACION.",PROMULGA
296,134288,2017-04-04,RESOLUCION,CAMARA SENADORES. REGLAMENTO. MODIFICACION.,APRUEBA
297,133711,2017-03-03,PROYECTO DE RESOLUCION  ,"ATCHUGARRY, Alejandro. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
298,132929,2016-11-30,LEY,RESPONSABILIDAD DECENAL. CODIGO CIVIL. MODIFICACION.,PROMULGA
299,132804,2016-11-22,PROYECTO DE LEY,ENTES AUTÓNOMOS. SERVICIOS DESCENTRALIZADOS. GIRO. MODIFICACIÓN.,EN_TRAMITE
300,132655,2016-11-14,PROYECTO DE LEY,TRATA DE PERSONAS. COMBATE. PREVENCIÓN. NORMAS.,EN_TRAMITE
301,132117,2016-10-18,LEY,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,PROMULGA
302,132114,2016-10-18,LEY,"TOSCANINI, JUAN. TRAMO RUTA 69 (DESDE INTERSECCION CON RUTAS 67 Y 68 HASTA INTERSECCION CON RUTA 32). DENOMINACION.",PROMULGA
303,131029,2016-08-03,LEY,PRODUCCION BASES AGROECOLOGICAS. INTERES GENERAL. DECLARACION. COMISION HONORARIA NACIONAL. CREACION.,PROMULGA
304,130280,2016-06-15,PROYECTO DE LEY,"VILLALBA, Olegario. ESCUELA RURAL N° 97 VILLA SERRANA (LAVALLEJA). DENOMINACIÓN.",EN_TRAMITE
305,128446,2016-03-02,LEY,MOSQUITO AEDES AEGYPTI. FUMIGACION PREDIOS BALDÍOS Y FINCAS ABANDONADAS. INGRESO. AUTORIZACIÓN.,PROMULGA
306,128332,2016-02-16,RESOLUCION,EX LEGISLADORES ZELMAR MICHELINI Y HECTOR GUTIERREZ RUIZ. DISCURSOS PARLAMENTARIOS. RECOPILACION Y EDICION,APRUEBA
307,127268,2015-11-10,PROYECTO DE LEY,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,EN_TRAMITE
308,125874,2015-08-10,PROYECTO DE LEY,"BARISSONI BERGERO, Teresa Antonia. ESCUELA Nº 66 DE VIBORAS Y VACAS. (COLONIA). DENOMINACIÓN.",EN_TRAMITE
309,125290,2015-07-01,PROYECTO DE LEY,INMUEBLES RURALES. DERECHO PROPIEDAD. TITULARIDAD. MODIFICACIÓN.,EN_TRAMITE
310,125289,2015-07-01,PROYECTO DE LEY,PEONES PRÁCTICOS Y OBREROS NO ESPECIALIZADOS. TRABAJO. MODIFICACIÓN.,EN_TRAMITE
311,125291,2015-07-01,LEY,PUERTO JOSE CARBAJAL EL SABALERO. PUERTO SAUCE (COLONIA). DENOMINACION. MODIFICACION.,PROMULGA
312,125293,2015-07-01,PROYECTO DE LEY,ESPACIO COSTERO OCEANO ATLANTICO Y RIO DE LA PLATA. USO. REGULACION.,APRUEBA
313,125292,2015-07-01,PROYECTO DE LEY,OBRAS INTELECTUALES Y ARTÍSTICAS. REPRODUCCIÓN. REGULACIÓN.,APRUEBA
314,124969,2015-06-10,PROYECTO DE RESOLUCION  ,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",EN_TRAMITE
315,125032,2015-04-15,PROYECTO DE RESOLUCION  ,"GALEANO, Eduardo. FALLECIMIENTO. HOMENAJE.",EN_TRAMITE
316,142497,2019-02-15,PROYECTO DE RESOLUCION,REPUBLICA BOLIVARIANA VENEZUELA. SITUACION POLITICA Y SOCIAL. MOCION,EN_TRAMITE
317,141631,2018-10-24,LEY,LICENCIA ESPECIAL TRABAJADOR CON FAMILIARES A CARGO CON DISCAPACIDAD. REGIMEN. MODIFICACION.,PROMULGA
318,140034,2018-06-06,PROYECTO DE RESOLUCION,DOCUMENTACION SOLICITADA A SUPREMA CORTE JUSTICIA. COMISION INVESTIGADORA ACTOS INTELIGENICA ESTADO. REITERACION.,EN_TRAMITE
319,139623,2018-05-09,MINUTA DE COMUNICACION,CONDUCTOR TRANSPORTE POR CARRETERA. JORNADA TRABAJO Y DESCANSO. CONVENIO 153 OIT. RATIFICACION. SOLICITUD.,APRUEBA
320,139480,2018-05-02,PROYECTO DE LEY,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,APRUEBA
321,139316,2018-04-17,PROYECTO DE LEY,INEFOP. MATRIZ RIESGOS Y OPORTUNIDADES PUESTOS LABORALES. CREACION.,EN_TRAMITE
322,138666,2018-03-06,PROYECTO DE LEY,DEUDORES BPS. FACILIDADES PAGO. REGIMEN. EXTENSION.,EN_TRAMITE
323,138667,2018-03-06,PROYECTO DE LEY,DEUDORES BHU. CONDONACION DEUDAS. REGIMEN. MODIFICACION.,EN_TRAMITE
324,138669,2018-03-06,PROYECTO DE LEY,TRABAJADOR. CARGA MANUAL INSUMOS AGROPECUARIOS. PESO MAXIMO. FIJACION.,EN_TRAMITE
325,134310,2017-04-04,PROYECTO DE LEY,ORGANIZACION FUTBOL INFANTIL (ONFI). ORGANO RECTOR. ESTABLECIMIENTO.,EN_TRAMITE
326,133349,2016-12-28,PROYECTO DE LEY,PRESTAMOS HIPOTECARIOS FONDO NACIONAL VIVIENDAS. CUOTA. SUBSIDIO. REGIMEN.,EN_TRAMITE
327,133163,2016-12-13,PROYECTO DE LEY,PRESTAMOS HIPOTECARIOS COOPERATIVAS VIVIENDA. TASA INTERES. FIJACION.,EN_TRAMITE
328,133025,2016-12-06,PROYECTO DE LEY,ESPECTACULOS DEPORTIVOS. VIOLENCIA. ERRADICACION. REGIMEN.,EN_TRAMITE
329,132179,2016-10-19,PROYECTO DE LEY,PRESTACION SERVICIOS. PLATAFORMAS INFORMATICAS DE INTERMEDIACION. REGULACION.,APRUEBA
330,131517,2016-09-06,LEY,DIA PERIODISTA Y TRABAJADOR MEDIOS DE COMUNICACION - 23 OCTUBRE. DECLARACION.,PROMULGA
