asistencias,camara,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_legislador,id_legislatura,licencia,pasaje_presidencia
1,CSS,1,0,0,2015-04-07,0,2743,6,0,0
1,CSS,1,0,0,2015-04-07,1,2743,6,0,0
1,CSS,1,0,0,2015-04-14,2,2743,6,0,0
1,CSS,1,0,0,2015-04-15,3,2743,6,0,0
1,CSS,1,0,0,2015-05-05,4,2743,6,0,0
1,CSS,1,0,0,2015-05-12,5,2743,6,0,0
1,CSS,1,0,0,2015-05-13,6,2743,6,0,0
1,CSS,1,0,0,2015-05-13,7,2743,6,0,0
1,CSS,1,0,0,2015-05-19,8,2743,6,0,0
1,CSS,1,0,0,2016-10-25,9,2743,6,0,0
1,CSS,1,0,0,2016-10-27,10,2743,6,0,0
1,CSS,1,0,0,2017-09-18,11,2743,6,0,0
1,CSS,1,0,0,2017-11-14,12,2743,6,0,0
1,CSS,1,0,0,2017-11-15,13,2743,6,0,0
1,CSS,1,0,0,2018-03-13,14,2743,6,0,0
1,CSS,1,0,0,2018-03-14,15,2743,6,0,0
1,CSS,1,0,0,2018-04-10,16,2743,6,0,0
1,CSS,1,0,0,2018-04-24,17,2743,6,0,0
1,CSS,1,0,0,2018-06-05,18,2743,6,0,0
1,CSS,1,0,0,2018-06-06,19,2743,6,0,0
1,CSS,1,0,0,2018-09-24,20,2743,6,0,0
1,CSS,1,0,0,2018-09-25,21,2743,6,0,0
1,CSS,1,0,0,2018-11-15,22,2743,6,0,0
1,CSS,1,0,0,2019-04-02,23,2743,6,0,0
1,CSS,1,0,0,2019-04-03,24,2743,6,0,0
1,CSS,1,0,0,2015-02-15,25,5146,6,0,0
1,CSS,1,0,0,2015-03-03,26,5146,6,0,0
1,CSS,1,0,0,2015-03-10,27,5146,6,0,0
1,CSS,1,0,0,2015-03-17,28,5146,6,0,0
1,CSS,1,0,0,2015-03-18,29,5146,6,0,0
1,CSS,1,0,0,2015-04-07,30,5146,6,0,0
1,CSS,1,0,0,2015-04-07,31,5146,6,0,0
1,CSS,1,0,0,2015-04-14,32,5146,6,0,0
1,CSS,1,0,0,2015-04-15,33,5146,6,0,0
1,CSS,1,0,0,2015-05-05,34,5146,6,0,0
1,CSS,1,0,0,2015-05-12,35,5146,6,0,0
1,CSS,1,0,0,2015-05-13,36,5146,6,0,0
1,CSS,1,0,0,2015-05-13,37,5146,6,0,0
1,CSS,1,0,0,2015-05-19,38,5146,6,0,0
1,CSS,1,0,0,2015-06-02,39,5146,6,0,0
1,CSS,1,0,0,2015-06-03,40,5146,6,0,0
1,CSS,1,0,0,2015-06-09,41,5146,6,0,0
1,CSS,1,0,0,2015-06-10,42,5146,6,0,0
1,CSS,1,0,0,2015-06-16,43,5146,6,0,0
1,CSS,1,0,0,2015-06-17,44,5146,6,0,0
1,CSS,1,0,0,2015-07-01,45,5146,6,0,0
1,CSS,1,0,0,2015-07-07,46,5146,6,0,0
1,CSS,1,0,0,2015-07-08,47,5146,6,0,0
1,CSS,1,0,0,2015-07-14,48,5146,6,0,0
1,CSS,1,0,0,2015-07-15,49,5146,6,0,0
1,CSS,1,0,0,2015-07-22,50,5146,6,0,0
1,CSS,1,0,0,2015-08-04,51,5146,6,0,0
1,CSS,1,0,0,2015-08-05,52,5146,6,0,0
1,CSS,1,0,0,2015-08-11,53,5146,6,0,0
1,CSS,1,0,0,2015-08-12,54,5146,6,0,0
1,CSS,1,0,0,2015-08-18,55,5146,6,0,0
1,CSS,1,0,0,2015-09-01,56,5146,6,0,0
1,CSS,1,0,0,2015-09-02,57,5146,6,0,0
0,CSS,1,0,0,2015-09-08,58,5146,6,1,0
1,CSS,1,0,0,2015-09-09,59,5146,6,0,0
0,CSS,1,0,0,2015-09-15,60,5146,6,1,0
0,CSS,1,0,0,2015-09-16,61,5146,6,1,0
1,CSS,1,0,0,2015-09-29,62,5146,6,0,0
1,CSS,1,0,0,2015-10-06,63,5146,6,0,0
1,CSS,1,0,0,2015-10-07,64,5146,6,0,0
1,CSS,1,0,0,2015-10-13,65,5146,6,0,0
1,CSS,1,0,0,2015-10-14,66,5146,6,0,0
1,CSS,1,0,0,2015-10-20,67,5146,6,0,0
1,CSS,1,0,0,2015-11-10,68,5146,6,0,0
0,CSS,1,0,0,2015-11-17,69,5146,6,1,0
1,CSS,1,0,0,2015-11-30,70,5146,6,0,0
1,CSS,1,0,0,2015-12-01,71,5146,6,0,0
1,CSS,1,0,0,2015-12-02,72,5146,6,0,0
1,CSS,1,0,0,2015-12-08,73,5146,6,0,0
1,CSS,1,0,0,2015-12-09,74,5146,6,0,0
1,CSS,1,0,0,2015-12-22,75,5146,6,0,0
1,CSS,1,0,0,2015-12-22,76,5146,6,0,0
1,CSS,1,0,0,2015-12-28,77,5146,6,0,0
1,CSS,1,0,0,2015-12-28,78,5146,6,0,0
1,CSS,1,0,0,2015-12-28,79,5146,6,0,0
1,CSS,1,0,0,2016-02-03,80,5146,6,0,0
1,CSS,1,0,0,2016-02-17,81,5146,6,0,0
1,CSS,1,0,0,2016-02-17,82,5146,6,0,0
1,CSS,1,0,0,2016-03-02,83,5146,6,0,0
1,CSS,1,0,0,2016-03-08,84,5146,6,0,0
1,CSS,1,0,0,2016-03-09,85,5146,6,0,0
1,CSS,1,0,0,2016-03-15,86,5146,6,0,0
1,CSS,1,0,0,2016-03-16,87,5146,6,0,0
1,CSS,1,0,0,2016-04-05,88,5146,6,0,0
1,CSS,1,0,0,2016-04-06,89,5146,6,0,0
1,CSS,1,0,0,2016-04-12,90,5146,6,0,0
1,CSS,1,0,0,2016-04-13,91,5146,6,0,0
1,CSS,1,0,0,2016-05-03,92,5146,6,0,0
1,CSS,1,0,0,2016-05-04,93,5146,6,0,0
1,CSS,1,0,0,2016-05-10,94,5146,6,0,0
1,CSS,1,0,0,2016-05-17,95,5146,6,0,0
1,CSS,1,0,0,2016-05-18,96,5146,6,0,0
1,CSS,1,0,0,2016-05-24,97,5146,6,0,0
1,CSS,1,0,0,2016-06-01,98,5146,6,0,0
1,CSS,1,0,0,2016-06-08,99,5146,6,0,0
0,CSS,1,0,0,2016-06-15,100,5146,6,1,0
0,CSS,1,0,0,2016-06-22,101,5146,6,1,0
0,CSS,1,0,0,2016-06-29,102,5146,6,1,0
0,CSS,1,0,0,2016-07-06,103,5146,6,1,0
1,CSS,1,0,0,2016-07-13,104,5146,6,0,0
1,CSS,1,0,0,2016-07-20,105,5146,6,0,0
1,CSS,1,0,0,2016-08-02,106,5146,6,0,0
1,CSS,1,0,0,2016-08-03,107,5146,6,0,0
1,CSS,1,0,0,2016-08-04,108,5146,6,0,0
1,CSS,1,0,0,2016-08-10,109,5146,6,0,0
1,CSS,1,0,0,2016-08-24,110,5146,6,0,0
1,CSS,1,0,0,2016-08-29,111,5146,6,0,0
1,CSS,1,0,0,2016-09-13,112,5146,6,0,0
1,CSS,1,0,0,2016-09-14,113,5146,6,0,0
0,CSS,1,0,0,2016-09-20,114,5146,6,1,0
1,CSS,1,0,0,2016-09-21,115,5146,6,0,0
1,CSS,1,0,0,2016-10-04,116,5146,6,0,0
1,CSS,1,0,0,2016-10-11,117,5146,6,0,0
1,CSS,1,0,0,2016-10-12,118,5146,6,0,0
1,CSS,1,0,0,2016-10-18,119,5146,6,0,0
1,CSS,1,0,0,2016-10-25,120,5146,6,0,0
1,CSS,1,0,0,2016-10-27,121,5146,6,0,0
1,CSS,1,0,0,2016-10-31,122,5146,6,0,0
1,CSS,1,0,0,2016-11-01,123,5146,6,0,0
1,CSS,1,0,0,2016-11-08,124,5146,6,0,0
1,CSS,1,0,0,2016-11-09,125,5146,6,0,0
1,CSS,1,0,0,2016-11-15,126,5146,6,0,0
1,CSS,1,0,0,2016-11-22,127,5146,6,0,0
1,CSS,1,0,0,2016-11-23,128,5146,6,0,0
0,CSS,1,0,0,2016-11-30,129,5146,6,1,0
1,CSS,1,0,0,2016-12-07,130,5146,6,0,0
1,CSS,1,0,0,2016-12-13,131,5146,6,0,0
1,CSS,1,0,0,2016-12-14,132,5146,6,0,0
1,CSS,1,0,0,2015-02-15,133,9891,6,0,0
1,CSS,1,0,0,2015-03-03,134,9891,6,0,0
1,CSS,1,0,0,2015-03-10,135,9891,6,0,0
0,CSS,1,0,0,2015-03-17,136,9891,6,1,0
1,CSS,1,0,0,2015-03-18,137,9891,6,0,0
0,CSS,1,0,0,2015-04-07,138,9891,6,1,0
0,CSS,1,0,0,2015-04-07,139,9891,6,1,0
1,CSS,1,0,0,2015-04-14,140,9891,6,0,0
1,CSS,1,0,0,2015-04-15,141,9891,6,0,0
1,CSS,1,0,0,2015-05-05,142,9891,6,0,0
1,CSS,1,0,0,2015-05-12,143,9891,6,0,0
0,CSS,1,0,0,2015-05-13,144,9891,6,1,0
0,CSS,1,0,0,2015-05-13,145,9891,6,1,0
0,CSS,1,1,0,2015-05-19,146,9891,6,0,0
1,CSS,1,0,0,2015-06-02,147,9891,6,0,0
0,CSS,1,0,0,2015-06-03,148,9891,6,1,0
1,CSS,1,0,0,2015-06-09,149,9891,6,0,0
1,CSS,1,0,0,2015-06-10,150,9891,6,0,0
0,CSS,1,0,0,2015-06-16,151,9891,6,1,0
0,CSS,1,0,0,2015-06-17,152,9891,6,1,0
0,CSS,1,0,0,2015-07-01,153,9891,6,1,0
0,CSS,1,0,0,2015-07-07,154,9891,6,1,0
0,CSS,1,0,0,2015-07-08,155,9891,6,1,0
1,CSS,1,0,0,2015-07-14,156,9891,6,0,0
1,CSS,1,0,0,2015-07-15,157,9891,6,0,0
1,CSS,1,0,0,2015-07-22,158,9891,6,0,0
1,CSS,1,0,0,2015-08-04,159,9891,6,0,0
1,CSS,1,0,0,2015-08-05,160,9891,6,0,0
1,CSS,1,0,0,2015-08-11,161,9891,6,0,0
1,CSS,1,0,0,2015-08-12,162,9891,6,0,0
0,CSS,1,0,0,2015-08-18,163,9891,6,1,0
1,CSS,1,0,0,2015-09-01,164,9891,6,0,0
1,CSS,1,0,0,2015-09-02,165,9891,6,0,0
1,CSS,1,0,0,2015-09-08,166,9891,6,0,0
1,CSS,1,0,0,2015-09-09,167,9891,6,0,0
0,CSS,1,0,0,2015-09-15,168,9891,6,1,0
0,CSS,1,0,0,2015-09-16,169,9891,6,1,0
1,CSS,1,0,0,2015-09-29,170,9891,6,0,0
1,CSS,1,0,0,2015-10-06,171,9891,6,0,0
0,CSS,1,1,0,2015-10-07,172,9891,6,0,0
1,CSS,1,0,0,2015-10-13,173,9891,6,0,0
1,CSS,1,0,0,2015-10-14,174,9891,6,0,0
1,CSS,1,0,0,2015-10-20,175,9891,6,0,0
0,CSS,1,0,0,2015-11-10,176,9891,6,1,0
1,CSS,1,0,0,2015-11-17,177,9891,6,0,0
1,CSS,1,0,0,2015-11-30,178,9891,6,0,0
1,CSS,1,0,0,2015-12-01,179,9891,6,0,0
1,CSS,1,0,0,2015-12-02,180,9891,6,0,0
0,CSS,1,1,0,2015-12-08,181,9891,6,0,0
1,CSS,1,0,0,2015-12-09,182,9891,6,0,0
0,CSS,1,0,0,2015-12-22,183,9891,6,1,0
0,CSS,1,0,0,2015-12-22,184,9891,6,1,0
0,CSS,1,0,0,2015-12-28,185,9891,6,1,0
0,CSS,1,1,0,2015-12-28,186,9891,6,0,0
0,CSS,1,0,0,2015-12-28,187,9891,6,1,0
0,CSS,1,0,0,2016-02-03,188,9891,6,1,0
1,CSS,1,0,0,2016-02-17,189,9891,6,0,0
1,CSS,1,0,0,2016-02-17,190,9891,6,0,0
1,CSS,1,0,0,2016-03-02,191,9891,6,0,0
1,CSS,1,0,0,2016-03-08,192,9891,6,0,0
1,CSS,1,0,0,2016-03-09,193,9891,6,0,0
1,CSS,1,0,0,2016-03-15,194,9891,6,0,0
0,CSS,1,1,0,2016-03-16,195,9891,6,0,0
0,CSS,1,0,0,2016-04-05,196,9891,6,1,0
1,CSS,1,0,0,2016-04-06,197,9891,6,0,0
1,CSS,1,0,0,2016-04-12,198,9891,6,0,0
0,CSS,1,1,0,2016-04-13,199,9891,6,0,0
1,CSS,1,0,0,2016-05-03,200,9891,6,0,0
1,CSS,1,0,0,2016-05-04,201,9891,6,0,0
0,CSS,1,1,0,2016-05-10,202,9891,6,0,0
1,CSS,1,0,0,2016-05-17,203,9891,6,0,0
1,CSS,1,0,0,2016-05-18,204,9891,6,0,0
0,CSS,1,0,0,2016-05-24,205,9891,6,1,0
0,CSS,1,0,0,2016-06-01,206,9891,6,1,0
0,CSS,1,0,0,2016-06-08,207,9891,6,1,0
1,CSS,1,0,0,2016-06-15,208,9891,6,0,0
1,CSS,1,0,0,2016-06-22,209,9891,6,0,0
0,CSS,1,0,0,2016-06-29,210,9891,6,1,0
0,CSS,1,0,0,2016-07-06,211,9891,6,1,0
0,CSS,1,0,0,2016-07-13,212,9891,6,1,0
1,CSS,1,0,0,2016-07-20,213,9891,6,0,0
0,CSS,1,1,0,2016-08-02,214,9891,6,0,0
0,CSS,1,1,0,2016-08-03,215,9891,6,0,0
1,CSS,1,0,0,2016-08-04,216,9891,6,0,0
1,CSS,1,0,0,2016-08-10,217,9891,6,0,0
0,CSS,1,0,0,2016-08-24,218,9891,6,1,0
1,CSS,1,0,0,2016-08-29,219,9891,6,0,0
0,CSS,1,0,0,2016-09-13,220,9891,6,1,0
0,CSS,1,0,0,2016-09-14,221,9891,6,1,0
0,CSS,1,1,0,2016-09-20,222,9891,6,0,0
0,CSS,1,1,0,2016-09-21,223,9891,6,0,0
1,CSS,1,0,0,2016-10-04,224,9891,6,0,0
0,CSS,1,1,0,2016-10-11,225,9891,6,0,0
0,CSS,1,1,0,2016-10-12,226,9891,6,0,0
1,CSS,1,0,0,2016-10-18,227,9891,6,0,0
0,CSS,1,1,0,2016-10-25,228,9891,6,0,0
1,CSS,1,0,0,2016-10-27,229,9891,6,0,0
0,CSS,1,0,0,2016-10-31,230,9891,6,1,0
1,CSS,1,0,0,2016-11-01,231,9891,6,0,0
1,CSS,1,0,0,2016-11-08,232,9891,6,0,0
0,CSS,1,1,0,2016-11-09,233,9891,6,0,0
1,CSS,1,0,0,2016-11-15,234,9891,6,0,0
1,CSS,1,0,0,2016-11-22,235,9891,6,0,0
0,CSS,1,0,0,2016-11-23,236,9891,6,1,0
1,CSS,1,0,0,2016-11-30,237,9891,6,0,0
1,CSS,1,0,0,2016-12-07,238,9891,6,0,0
1,CSS,1,0,0,2016-12-13,239,9891,6,0,0
1,CSS,1,0,0,2016-12-14,240,9891,6,0,0
1,CSS,1,0,0,2016-12-21,241,9891,6,0,0
1,CSS,1,0,0,2016-12-28,242,9891,6,0,0
0,CSS,1,0,0,2016-12-29,243,9891,6,1,0
1,CSS,1,0,0,2017-02-02,244,9891,6,0,0
1,CSS,1,0,0,2017-02-08,245,9891,6,0,0
1,CSS,1,0,0,2017-03-07,246,9891,6,0,0
1,CSS,1,0,0,2017-03-08,247,9891,6,0,0
1,CSS,1,0,0,2017-03-14,248,9891,6,0,0
1,CSS,1,0,0,2017-03-15,249,9891,6,0,0
0,CSS,1,0,0,2017-03-21,250,9891,6,1,0
1,CSS,1,0,0,2017-04-04,251,9891,6,0,0
1,CSS,1,0,0,2017-04-05,252,9891,6,0,0
0,CSS,1,0,0,2017-04-18,253,9891,6,1,0
1,CSS,1,0,0,2017-04-26,254,9891,6,0,0
1,CSS,1,0,0,2017-05-02,255,9891,6,0,0
1,CSS,1,0,0,2017-05-03,256,9891,6,0,0
1,CSS,1,0,0,2017-05-09,257,9891,6,0,0
0,CSS,1,1,0,2017-05-10,258,9891,6,0,0
1,CSS,1,0,0,2017-05-16,259,9891,6,0,0
1,CSS,1,0,0,2017-05-17,260,9891,6,0,0
1,CSS,1,0,0,2017-06-06,261,9891,6,0,0
1,CSS,1,0,0,2017-06-07,262,9891,6,0,0
1,CSS,1,0,0,2017-06-14,263,9891,6,0,0
0,CSS,1,0,0,2017-06-21,264,9891,6,1,0
0,CSS,1,0,0,2017-06-29,265,9891,6,1,0
0,CSS,1,0,0,2017-07-04,266,9891,6,1,0
0,CSS,1,0,0,2017-07-05,267,9891,6,1,0
0,CSS,1,0,0,2017-07-11,268,9891,6,1,0
0,CSS,1,0,0,2017-07-12,269,9891,6,1,0
1,CSS,1,0,0,2017-07-26,270,9891,6,0,0
1,CSS,1,0,0,2017-08-02,271,9891,6,0,0
1,CSS,1,0,0,2017-08-08,272,9891,6,0,0
1,CSS,1,0,0,2017-08-09,273,9891,6,0,0
0,CSS,1,0,0,2017-08-23,274,9891,6,1,0
1,CSS,1,0,0,2017-09-13,275,9891,6,0,0
1,CSS,1,0,0,2017-09-18,276,9891,6,0,0
1,CSS,1,0,0,2017-10-03,277,9891,6,0,0
1,CSS,1,0,0,2017-10-10,278,9891,6,0,0
1,CSS,1,0,0,2017-10-11,279,9891,6,0,0
0,CSS,1,0,0,2017-10-17,280,9891,6,1,0
0,CSS,1,0,0,2017-10-18,281,9891,6,1,0
0,CSS,1,1,0,2017-11-01,282,9891,6,0,0
1,CSS,1,0,0,2017-11-07,283,9891,6,0,0
1,CSS,1,0,0,2017-11-08,284,9891,6,0,0
1,CSS,1,0,0,2017-11-14,285,9891,6,0,0
0,CSS,1,0,0,2017-11-15,286,9891,6,1,0
0,CSS,1,0,0,2017-11-22,287,9891,6,1,0
1,CSS,1,0,0,2017-11-28,288,9891,6,0,0
1,CSS,1,0,0,2017-11-29,289,9891,6,0,0
1,CSS,1,0,0,2017-12-05,290,9891,6,0,0
1,CSS,1,0,0,2017-12-06,291,9891,6,0,0
1,CSS,1,0,0,2017-12-12,292,9891,6,0,0
0,CSS,1,0,0,2017-12-13,293,9891,6,1,0
1,CSS,1,0,0,2017-12-19,294,9891,6,0,0
0,CSS,1,0,0,2017-12-20,295,9891,6,1,0
0,CSS,1,0,0,2017-12-21,296,9891,6,1,0
1,CSS,1,0,0,2017-12-27,297,9891,6,0,0
1,CSS,1,0,0,2018-02-06,298,9891,6,0,0
0,CSS,1,0,0,2018-02-07,299,9891,6,1,0
0,CSS,1,0,0,2018-02-21,300,9891,6,1,0
0,CSS,1,0,0,2018-02-27,301,9891,6,1,0
1,CSS,1,0,0,2018-03-06,302,9891,6,0,0
0,CSS,1,1,0,2018-03-13,303,9891,6,0,0
1,CSS,1,0,0,2018-03-14,304,9891,6,0,0
0,CSS,1,0,0,2018-04-03,305,9891,6,1,0
1,CSS,1,0,0,2018-04-10,306,9891,6,0,0
1,CSS,1,0,0,2018-04-17,307,9891,6,0,0
1,CSS,1,0,0,2018-04-18,308,9891,6,0,0
1,CSS,1,0,0,2018-04-24,309,9891,6,0,0
1,CSS,1,0,0,2018-05-02,310,9891,6,0,0
1,CSS,1,0,0,2018-05-08,311,9891,6,0,0
1,CSS,1,0,0,2018-05-09,312,9891,6,0,0
1,CSS,1,0,0,2018-05-15,313,9891,6,0,0
1,CSS,1,0,0,2018-05-16,314,9891,6,0,0
0,CSS,1,0,0,2018-06-05,315,9891,6,1,0
1,CSS,1,0,0,2018-06-06,316,9891,6,0,0
1,CSS,1,0,0,2018-06-12,317,9891,6,0,0
1,CSS,1,0,0,2018-06-21,318,9891,6,0,0
0,CSS,1,0,0,2018-07-03,319,9891,6,1,0
0,CSS,1,0,0,2018-07-04,320,9891,6,1,0
0,CSS,1,0,0,2018-07-10,321,9891,6,1,0
0,CSS,1,0,0,2018-07-11,322,9891,6,1,0
0,CSS,1,0,0,2018-07-17,323,9891,6,1,0
1,CSS,1,0,0,2018-07-31,324,9891,6,0,0
1,CSS,1,0,0,2018-08-01,325,9891,6,0,0
1,CSS,1,0,0,2018-08-07,326,9891,6,0,0
1,CSS,1,0,0,2018-08-08,327,9891,6,0,0
1,CSS,1,0,0,2018-08-14,328,9891,6,0,0
1,CSS,1,0,0,2018-08-15,329,9891,6,0,0
0,CSS,1,0,0,2018-08-21,330,9891,6,1,0
0,CSS,1,1,0,2018-08-27,331,9891,6,0,0
1,CSS,1,0,0,2018-09-24,332,9891,6,0,0
0,CSS,1,0,0,2018-09-25,333,9891,6,1,0
0,CSS,1,0,0,2018-10-02,334,9891,6,1,0
1,CSS,1,0,0,2018-10-09,335,9891,6,0,0
1,CSS,1,0,0,2018-10-16,336,9891,6,0,0
1,CSS,1,0,0,2018-10-17,337,9891,6,0,0
0,CSS,1,0,0,2018-10-23,338,9891,6,1,0
0,CSS,1,0,0,2018-10-24,339,9891,6,1,0
0,CSS,1,0,0,2018-10-25,340,9891,6,1,0
1,CSS,1,0,0,2018-11-06,341,9891,6,0,0
1,CSS,1,0,0,2018-11-07,342,9891,6,0,0
0,CSS,1,0,0,2018-11-13,343,9891,6,1,0
0,CSS,1,0,0,2018-11-14,344,9891,6,1,0
0,CSS,1,0,0,2018-11-15,345,9891,6,1,0
0,CSS,1,0,0,2018-11-22,346,9891,6,1,0
1,CSS,1,0,0,2018-12-04,347,9891,6,0,0
1,CSS,1,0,0,2018-12-05,348,9891,6,0,0
1,CSS,1,0,0,2018-12-11,349,9891,6,0,0
1,CSS,1,0,0,2018-12-12,350,9891,6,0,0
1,CSS,1,0,0,2018-12-13,351,9891,6,0,0
1,CSS,1,0,0,2018-12-13,352,9891,6,0,0
0,CSS,1,1,0,2018-12-19,353,9891,6,0,0
0,CSS,1,1,0,2018-12-19,354,9891,6,0,0
0,CSS,1,0,0,2019-02-26,355,9891,6,1,0
0,CSS,1,0,0,2019-03-12,356,9891,6,1,0
1,CSS,1,0,0,2019-04-02,357,9891,6,0,0
1,CSS,1,0,0,2019-04-03,358,9891,6,0,0
0,CSS,1,0,0,2019-04-09,359,9891,6,1,0
0,CSS,1,0,0,2019-04-10,360,9891,6,1,0
0,CSS,1,0,0,2019-05-07,361,9891,6,1,0
0,CSS,1,0,1,2019-05-08,362,9891,6,0,0
1,CSS,1,0,0,2019-05-14,363,9891,6,0,0
1,CSS,1,0,0,2015-03-03,364,8883,6,0,0
1,CSS,1,0,0,2015-03-10,365,8883,6,0,0
0,CSS,1,0,0,2015-03-17,366,8883,6,1,0
0,CSS,1,0,0,2015-03-18,367,8883,6,1,0
0,CSS,1,0,0,2015-04-07,368,8883,6,1,0
0,CSS,1,0,0,2015-04-07,369,8883,6,1,0
1,CSS,1,0,0,2015-04-14,370,8883,6,0,0
1,CSS,1,0,0,2015-04-15,371,8883,6,0,0
0,CSS,1,0,0,2015-05-05,372,8883,6,1,0
0,CSS,1,0,0,2015-05-12,373,8883,6,1,0
0,CSS,1,0,0,2015-05-13,374,8883,6,1,0
0,CSS,1,0,0,2015-05-13,375,8883,6,1,0
0,CSS,1,0,0,2015-05-19,376,8883,6,1,0
1,CSS,1,0,0,2018-10-23,377,11535,6,0,0
1,CSS,1,0,0,2018-10-24,378,11535,6,0,0
1,CSS,1,0,0,2018-11-13,379,11535,6,0,0
1,CSS,1,0,0,2018-11-14,380,11535,6,0,0
0,CSS,1,1,0,2018-11-15,381,11535,6,0,0
1,CSS,1,0,0,2019-02-26,382,11535,6,0,0
1,CSS,1,0,0,2019-04-10,383,11535,6,0,0
1,CSS,1,0,0,2019-05-07,384,11535,6,0,0
1,CSS,1,0,0,2015-02-15,385,1044,6,0,0
1,CSS,1,0,0,2015-03-03,386,1044,6,0,0
1,CSS,1,0,0,2015-03-10,387,1044,6,0,0
1,CSS,1,0,0,2015-03-17,388,1044,6,0,0
0,CSS,1,0,0,2015-03-18,389,1044,6,1,0
1,CSS,1,0,0,2015-04-07,390,1044,6,0,0
1,CSS,1,0,0,2015-04-07,391,1044,6,0,0
1,CSS,1,0,0,2015-04-14,392,1044,6,0,0
1,CSS,1,0,0,2015-04-15,393,1044,6,0,0
0,CSS,1,0,0,2015-05-05,394,1044,6,1,0
0,CSS,1,0,0,2015-05-12,395,1044,6,1,0
0,CSS,1,0,0,2015-05-13,396,1044,6,1,0
0,CSS,1,0,0,2015-05-13,397,1044,6,1,0
1,CSS,1,0,0,2015-05-19,398,1044,6,0,0
1,CSS,1,0,0,2015-06-02,399,1044,6,0,0
1,CSS,1,0,0,2015-06-03,400,1044,6,0,0
1,CSS,1,0,0,2015-06-09,401,1044,6,0,0
1,CSS,1,0,0,2015-06-10,402,1044,6,0,0
1,CSS,1,0,0,2015-06-16,403,1044,6,0,0
1,CSS,1,0,0,2015-06-17,404,1044,6,0,0
0,CSS,1,0,0,2015-07-01,405,1044,6,1,0
0,CSS,1,0,0,2015-07-07,406,1044,6,1,0
0,CSS,1,0,0,2015-07-08,407,1044,6,1,0
1,CSS,1,0,0,2015-07-14,408,1044,6,0,0
1,CSS,1,0,0,2015-07-15,409,1044,6,0,0
1,CSS,1,0,0,2015-07-22,410,1044,6,0,0
1,CSS,1,0,0,2015-08-04,411,1044,6,0,0
1,CSS,1,0,0,2015-08-05,412,1044,6,0,0
1,CSS,1,0,0,2015-08-11,413,1044,6,0,0
0,CSS,1,0,0,2015-08-12,414,1044,6,1,0
1,CSS,1,0,0,2015-08-18,415,1044,6,0,0
1,CSS,1,0,0,2015-09-01,416,1044,6,0,0
1,CSS,1,0,0,2015-09-02,417,1044,6,0,0
1,CSS,1,0,0,2015-09-08,418,1044,6,0,0
1,CSS,1,0,0,2015-09-09,419,1044,6,0,0
1,CSS,1,0,0,2015-09-15,420,1044,6,0,0
1,CSS,1,0,0,2015-09-16,421,1044,6,0,0
1,CSS,1,0,0,2015-09-29,422,1044,6,0,0
1,CSS,1,0,0,2015-10-06,423,1044,6,0,0
1,CSS,1,0,0,2015-10-07,424,1044,6,0,0
1,CSS,1,0,0,2015-10-13,425,1044,6,0,0
1,CSS,1,0,0,2015-10-14,426,1044,6,0,0
1,CSS,1,0,0,2015-10-20,427,1044,6,0,0
1,CSS,1,0,0,2015-11-10,428,1044,6,0,0
1,CSS,1,0,0,2015-11-17,429,1044,6,0,0
1,CSS,1,0,0,2015-11-30,430,1044,6,0,0
1,CSS,1,0,0,2015-12-01,431,1044,6,0,0
1,CSS,1,0,0,2015-12-02,432,1044,6,0,0
0,CSS,1,0,0,2015-12-08,433,1044,6,1,0
0,CSS,1,0,0,2015-12-09,434,1044,6,1,0
1,CSS,1,0,0,2015-12-22,435,1044,6,0,0
1,CSS,1,0,0,2015-12-22,436,1044,6,0,0
1,CSS,1,0,0,2015-12-28,437,1044,6,0,0
0,CSS,1,0,1,2015-12-28,438,1044,6,0,0
1,CSS,1,0,0,2015-12-28,439,1044,6,0,0
1,CSS,1,0,0,2016-02-03,440,1044,6,0,0
1,CSS,1,0,0,2016-02-17,441,1044,6,0,0
1,CSS,1,0,0,2016-02-17,442,1044,6,0,0
1,CSS,1,0,0,2016-03-02,443,1044,6,0,0
1,CSS,1,0,0,2016-03-08,444,1044,6,0,0
1,CSS,1,0,0,2016-03-09,445,1044,6,0,0
1,CSS,1,0,0,2016-03-15,446,1044,6,0,0
1,CSS,1,0,0,2016-03-16,447,1044,6,0,0
0,CSS,1,0,0,2016-04-05,448,1044,6,1,0
1,CSS,1,0,0,2016-04-06,449,1044,6,0,0
0,CSS,1,0,0,2016-04-12,450,1044,6,1,0
1,CSS,1,0,0,2016-04-13,451,1044,6,0,0
1,CSS,1,0,0,2016-05-03,452,1044,6,0,0
1,CSS,1,0,0,2016-05-04,453,1044,6,0,0
1,CSS,1,0,0,2016-05-10,454,1044,6,0,0
1,CSS,1,0,0,2016-05-17,455,1044,6,0,0
0,CSS,1,0,0,2016-05-18,456,1044,6,1,0
1,CSS,1,0,0,2016-05-24,457,1044,6,0,0
1,CSS,1,0,0,2016-06-01,458,1044,6,0,0
1,CSS,1,0,0,2016-06-08,459,1044,6,0,0
1,CSS,1,0,0,2016-06-15,460,1044,6,0,0
0,CSS,1,0,0,2016-06-22,461,1044,6,1,0
0,CSS,1,0,0,2016-06-29,462,1044,6,1,0
0,CSS,1,0,0,2016-07-06,463,1044,6,1,0
