asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_comision,id_legislador,id_legislatura,licencia,otras_comisiones
1,1,0,0,2017-06-20,2569,311,922,6,0,0
1,1,0,0,2017-06-27,2570,311,922,6,0,0
1,1,0,0,2017-07-04,2571,311,922,6,0,0
1,1,0,0,2017-07-11,2572,311,922,6,0,0
1,1,0,0,2017-07-25,2573,311,922,6,0,0
1,1,0,0,2017-08-08,2574,311,922,6,0,0
1,1,0,0,2017-08-15,2575,311,922,6,0,0
1,1,0,0,2017-08-22,2576,311,922,6,0,0
1,1,0,0,2017-09-05,2577,311,922,6,0,0
1,1,0,0,2017-09-26,2578,311,922,6,0,0
1,1,0,0,2017-10-03,2579,311,922,6,0,0
1,1,0,0,2017-10-10,2580,311,922,6,0,0
1,1,0,0,2017-10-17,2581,311,922,6,0,0
1,1,0,0,2017-10-24,2582,311,922,6,0,0
1,1,0,0,2017-10-31,2583,311,922,6,0,0
1,1,0,0,2017-11-07,2584,311,922,6,0,0
1,1,0,0,2017-11-14,2585,311,922,6,0,0
1,1,0,0,2017-11-21,2586,311,922,6,0,0
1,1,0,0,2017-12-05,2587,311,922,6,0,0
1,1,0,0,2017-12-12,2588,311,922,6,0,0
1,1,0,0,2017-12-19,2589,311,922,6,0,0
1,1,0,0,2018-03-06,2590,311,922,6,0,0
1,1,0,0,2018-04-03,2591,311,922,6,0,0
1,1,0,0,2018-04-10,2592,311,922,6,0,0
1,1,0,0,2018-04-17,2593,311,922,6,0,0
1,1,0,0,2018-04-24,2594,311,922,6,0,0
1,1,0,0,2018-05-08,2595,311,922,6,0,0
1,1,0,0,2018-05-15,2596,311,922,6,0,0
1,1,0,0,2018-05-22,2597,311,922,6,0,0
1,1,0,0,2018-05-24,2598,311,922,6,0,0
1,1,0,0,2018-05-29,2599,311,922,6,0,0
1,1,0,0,2018-06-05,2600,311,922,6,0,0
1,1,0,0,2018-06-20,2601,311,922,6,0,0
1,1,0,0,2018-06-26,2602,311,922,6,0,0
1,1,0,0,2018-07-17,2603,311,922,6,0,0
1,1,0,0,2018-07-24,2604,311,922,6,0,0
1,1,0,0,2018-07-31,2605,311,922,6,0,0
1,1,0,0,2018-08-14,2606,311,922,6,0,0
1,1,0,0,2018-10-22,2607,311,922,6,0,0
1,1,0,0,2018-10-23,2608,311,922,6,0,0
1,1,0,0,2018-10-30,2609,311,922,6,0,0
1,1,0,0,2018-11-06,2610,311,922,6,0,0
0,1,1,0,2018-11-13,2611,311,922,6,0,0
1,1,0,0,2018-11-20,2612,311,922,6,0,0
0,1,1,0,2018-11-27,2613,311,922,6,0,0
1,1,0,0,2018-12-04,2614,311,922,6,0,0
1,1,0,0,2018-12-11,2615,311,922,6,0,0
0,1,1,0,2018-12-18,2616,311,922,6,0,0
1,1,0,0,2019-03-19,2617,311,922,6,0,0
1,1,0,0,2019-04-02,2618,311,922,6,0,0
1,1,0,0,2019-04-09,2619,311,922,6,0,0
1,1,0,0,2019-05-07,2620,311,922,6,0,0
1,1,0,0,2019-05-14,2621,311,922,6,0,0
1,1,0,0,2019-01-28,2622,1163,922,6,0,0
1,1,0,0,2019-02-12,2623,1163,922,6,0,0
0,1,1,0,2019-02-21,2624,1163,922,6,0,0
1,1,0,0,2016-08-03,2625,1122,922,6,0,0
1,1,0,0,2016-08-08,2626,1122,922,6,0,0
1,1,0,0,2016-10-03,2627,1122,922,6,0,0
0,1,1,0,2016-10-24,2628,1122,922,6,0,0
1,1,0,0,2016-11-07,2629,1122,922,6,0,0
1,1,0,0,2016-12-12,2630,1122,922,6,0,0
1,1,0,0,2017-03-13,2631,1122,922,6,0,0
1,1,0,0,2017-04-03,2632,1122,922,6,0,0
1,1,0,0,2017-06-05,2633,1122,922,6,0,0
1,1,0,0,2017-06-12,2634,1122,922,6,0,0
1,1,0,0,2017-07-03,2635,1122,922,6,0,0
1,1,0,0,2017-07-10,2636,1122,922,6,0,0
1,1,0,0,2017-10-02,2637,1122,922,6,0,0
1,1,0,0,2017-10-09,2638,1122,922,6,0,0
1,1,0,0,2017-10-23,2639,1122,922,6,0,0
1,1,0,0,2017-10-30,2640,1122,922,6,0,0
1,1,0,0,2017-11-07,2641,1122,922,6,0,0
1,1,0,0,2017-12-15,2642,1152,922,6,0,0
1,1,0,0,2017-12-15,2643,1152,922,6,0,0
1,1,0,0,2018-03-21,2644,1152,922,6,0,0
1,1,0,0,2018-04-04,2645,1152,922,6,0,0
1,1,0,0,2018-04-10,2646,1152,922,6,0,0
1,1,0,0,2018-04-25,2647,1152,922,6,0,0
1,1,0,0,2018-05-02,2648,1152,922,6,0,0
1,1,0,0,2018-05-14,2649,1152,922,6,0,0
1,1,0,0,2018-05-29,2650,1152,922,6,0,0
1,1,0,0,2017-06-08,2651,1140,922,6,0,0
1,1,0,0,2017-06-15,2652,1140,922,6,0,0
1,1,0,0,2017-06-23,2653,1140,922,6,0,0
1,1,0,0,2017-07-07,2654,1140,922,6,0,0
1,1,0,0,2017-07-14,2655,1140,922,6,0,0
1,1,0,0,2017-07-21,2656,1140,922,6,0,0
1,1,0,0,2017-07-28,2657,1140,922,6,0,0
1,1,0,0,2017-08-01,2658,1140,922,6,0,0
1,1,0,0,2015-07-16,2659,1101,922,6,0,0
0,1,1,0,2015-07-30,2660,1101,922,6,0,0
1,1,0,0,2015-09-10,2661,1101,922,6,0,0
1,1,0,0,2015-09-21,2662,1101,922,6,0,0
1,1,0,0,2015-09-30,2663,1101,922,6,0,0
1,1,0,0,2016-01-27,2664,1111,922,6,0,0
1,1,0,0,2017-01-24,2665,1111,922,6,0,0
1,1,0,0,2017-01-27,2666,1111,922,6,0,0
1,1,0,0,2017-02-09,2667,1111,922,6,0,0
1,1,0,0,2017-02-24,2668,1111,922,6,0,0
1,1,0,0,2018-04-05,2669,336,922,6,0,0
1,1,0,0,2018-04-12,2670,336,922,6,0,0
1,1,0,0,2018-05-03,2671,336,922,6,0,0
1,1,0,0,2018-05-10,2672,336,922,6,0,0
1,1,0,0,2018-06-14,2673,336,922,6,0,0
0,1,0,0,2018-07-05,2674,336,922,6,1,0
1,1,0,0,2018-07-12,2675,336,922,6,0,0
1,1,0,0,2018-08-02,2676,336,922,6,0,0
1,1,0,0,2018-08-09,2677,336,922,6,0,0
1,1,0,0,2018-08-16,2678,336,922,6,0,0
0,1,1,0,2018-10-11,2679,336,922,6,0,0
0,1,1,0,2018-10-18,2680,336,922,6,0,0
1,1,0,0,2018-11-01,2681,336,922,6,0,0
1,1,0,0,2018-11-15,2682,336,922,6,0,0
0,1,1,0,2018-11-29,2683,336,922,6,0,0
1,1,0,0,2019-03-14,2684,336,922,6,0,0
1,1,0,0,2019-04-04,2685,336,922,6,0,0
1,1,0,0,2019-04-11,2686,336,922,6,0,0
1,1,0,0,2019-05-02,2687,336,922,6,0,0
1,1,0,0,2019-05-09,2688,336,922,6,0,0
0,1,0,0,2017-12-13,2689,1155,922,6,1,0
1,1,0,0,2017-08-10,2690,1104,922,6,0,0
1,1,0,0,2017-08-17,2691,1104,922,6,0,0
1,1,0,0,2017-08-17,2692,1104,922,6,0,0
1,1,0,0,2017-08-18,2693,1104,922,6,0,0
1,1,0,0,2017-08-21,2694,1104,922,6,0,0
1,1,0,0,2017-08-21,2695,1104,922,6,0,0
1,1,0,0,2017-08-22,2696,1104,922,6,0,0
1,1,0,0,2017-08-22,2697,1104,922,6,0,0
1,1,0,0,2017-08-23,2698,1104,922,6,0,0
1,1,0,0,2017-08-24,2699,1104,922,6,0,0
1,1,0,0,2017-08-24,2700,1104,922,6,0,0
1,1,0,0,2017-08-28,2701,1104,922,6,0,0
1,1,0,0,2017-08-28,2702,1104,922,6,0,0
1,1,0,0,2017-08-29,2703,1104,922,6,0,0
1,1,0,0,2017-08-29,2704,1104,922,6,0,0
1,1,0,0,2017-08-30,2705,1104,922,6,0,0
1,1,0,0,2017-08-30,2706,1104,922,6,0,0
1,1,0,0,2017-08-31,2707,1104,922,6,0,0
1,1,0,0,2017-08-31,2708,1104,922,6,0,0
1,1,0,0,2017-09-01,2709,1104,922,6,0,0
1,1,0,0,2017-09-04,2710,1104,922,6,0,0
1,1,0,0,2017-09-04,2711,1104,922,6,0,0
1,1,0,0,2017-09-05,2712,1104,922,6,0,0
1,1,0,0,2017-09-05,2713,1104,922,6,0,0
1,1,0,0,2017-09-06,2714,1104,922,6,0,0
1,1,0,0,2017-09-06,2715,1104,922,6,0,0
1,1,0,0,2017-09-07,2716,1104,922,6,0,0
1,1,0,0,2017-09-07,2717,1104,922,6,0,0
0,1,0,0,2017-09-08,2718,1104,922,6,0,0
1,1,0,0,2017-09-12,2719,1104,922,6,0,0
1,1,0,0,2018-08-22,2720,1104,922,6,0,0
1,1,0,0,2018-08-28,2721,1104,922,6,0,0
0,1,1,0,2018-08-28,2722,1104,922,6,0,0
1,1,0,0,2018-08-29,2723,1104,922,6,0,0
0,1,1,0,2018-08-29,2724,1104,922,6,0,0
1,1,0,0,2018-08-30,2725,1104,922,6,0,0
1,1,0,0,2018-08-30,2726,1104,922,6,0,0
0,1,0,0,2018-08-31,2727,1104,922,6,0,0
0,1,0,0,2018-08-31,2728,1104,922,6,0,0
1,1,0,0,2018-09-03,2729,1104,922,6,0,0
1,1,0,0,2018-09-03,2730,1104,922,6,0,0
0,1,0,0,2018-09-07,2731,1104,922,6,0,0
0,1,0,0,2018-09-07,2732,1104,922,6,0,0
0,1,0,0,2018-09-14,2733,1104,922,6,0,0
1,1,0,0,2015-08-07,2734,1103,922,6,0,0
1,1,0,0,2015-08-12,2735,1103,922,6,0,0
1,1,0,0,2015-08-18,2736,1103,922,6,0,0
1,1,0,0,2015-08-19,2737,1103,922,6,0,0
1,1,0,0,2015-08-26,2738,1103,922,6,0,0
1,1,0,0,2015-08-28,2739,1103,922,6,0,0
1,1,0,0,2015-09-01,2740,1103,922,6,0,0
1,1,0,0,2015-09-02,2741,1103,922,6,0,0
1,1,0,0,2015-09-08,2742,1103,922,6,0,0
1,1,0,0,2015-09-09,2743,1103,922,6,0,0
1,1,0,0,2015-09-15,2744,1103,922,6,0,0
1,1,0,0,2015-09-16,2745,1103,922,6,0,0
1,1,0,0,2015-09-23,2746,1103,922,6,0,0
1,1,0,0,2015-09-30,2747,1103,922,6,0,0
1,1,0,0,2015-10-06,2748,1103,922,6,0,0
1,1,0,0,2015-10-07,2749,1103,922,6,0,0
1,1,0,0,2015-10-13,2750,1103,922,6,0,0
1,1,0,0,2015-10-20,2751,1103,922,6,0,0
1,1,0,0,2015-10-21,2752,1103,922,6,0,0
1,1,0,0,2015-11-10,2753,1103,922,6,0,0
1,1,0,0,2015-11-11,2754,1103,922,6,0,0
1,1,0,0,2015-11-17,2755,1103,922,6,0,0
1,1,0,0,2015-11-18,2756,1103,922,6,0,0
1,1,0,0,2015-11-26,2757,1103,922,6,0,0
1,1,0,0,2015-11-27,2758,1103,922,6,0,0
1,1,0,0,2015-12-03,2759,1103,922,6,0,0
1,1,0,0,2015-12-08,2760,1103,922,6,0,0
1,1,0,0,2015-12-11,2761,1103,922,6,0,0
1,1,0,0,2015-12-15,2762,1103,922,6,0,0
1,1,0,0,2015-12-16,2763,1103,922,6,0,0
1,1,0,0,2015-12-17,2764,1103,922,6,0,0
1,1,0,0,2015-12-18,2765,1103,922,6,0,0
1,1,0,0,2017-07-19,2766,322,922,6,0,0
1,1,0,0,2017-07-25,2767,322,922,6,0,0
1,1,0,0,2018-05-16,2768,322,922,6,0,0
1,1,0,0,2018-07-25,2769,322,922,6,0,0
0,1,1,0,2019-03-13,2770,322,922,6,0,0
1,1,0,0,2019-04-10,2771,322,922,6,0,0
1,1,0,0,2015-04-15,2772,354,922,6,0,0
1,1,0,0,2015-06-03,2773,354,922,6,0,0
1,1,0,0,2015-06-10,2774,354,922,6,0,0
1,1,0,0,2015-06-17,2775,354,922,6,0,0
1,1,0,0,2015-08-05,2776,354,922,6,0,0
0,1,0,0,2015-08-12,2777,354,922,6,0,1
1,1,0,0,2016-03-02,2778,354,922,6,0,0
1,1,0,0,2016-03-09,2779,354,922,6,0,0
1,1,0,0,2016-05-04,2780,354,922,6,0,0
1,1,0,0,2016-05-18,2781,354,922,6,0,0
1,1,0,0,2016-06-15,2782,354,922,6,0,0
1,1,0,0,2016-08-03,2783,354,922,6,0,0
1,1,0,0,2016-08-10,2784,354,922,6,0,0
1,1,0,0,2016-10-05,2785,354,922,6,0,0
1,1,0,0,2016-10-12,2786,354,922,6,0,0
1,1,0,0,2016-11-09,2787,354,922,6,0,0
1,1,0,0,2016-11-16,2788,354,922,6,0,0
0,1,0,0,2016-12-07,2789,354,922,6,0,1
1,1,0,0,2016-12-14,2790,354,922,6,0,0
1,1,0,0,2017-04-05,2791,354,922,6,0,0
1,1,0,0,2017-06-14,2792,354,922,6,0,0
1,1,0,0,2017-07-05,2793,354,922,6,0,0
1,1,0,0,2017-07-19,2794,354,922,6,0,0
1,1,0,0,2017-08-02,2795,354,922,6,0,0
1,1,0,0,2017-08-09,2796,354,922,6,0,0
1,1,0,0,2017-10-04,2797,354,922,6,0,0
1,1,0,0,2017-10-11,2798,354,922,6,0,0
1,1,0,0,2017-11-08,2799,354,922,6,0,0
1,1,0,0,2017-12-06,2800,354,922,6,0,0
1,1,0,0,2018-03-07,2801,354,922,6,0,0
1,1,0,0,2017-02-14,2802,1124,922,6,0,0
1,1,0,0,2017-02-22,2803,1124,922,6,0,0
1,1,0,0,2017-03-14,2804,1124,922,6,0,0
1,1,0,0,2017-05-30,2805,1137,922,6,0,0
1,1,0,0,2017-10-24,2806,1137,922,6,0,0
1,1,0,0,2017-10-31,2807,1137,922,6,0,0
1,1,0,0,2017-11-27,2808,1137,922,6,0,0
1,1,0,0,2017-12-04,2809,1137,922,6,0,0
1,1,0,0,2017-12-15,2810,1137,922,6,0,0
1,1,0,0,2017-10-17,2811,1151,922,6,0,0
1,1,0,0,2015-06-11,2812,1087,7354,6,0,0
1,1,0,0,2015-06-30,2813,1087,7354,6,0,0
1,1,0,0,2015-05-14,2814,336,7354,6,0,0
1,1,0,0,2015-05-21,2815,336,7354,6,0,0
1,1,0,0,2015-06-04,2816,336,7354,6,0,0
1,1,0,0,2015-06-11,2817,336,7354,6,0,0
1,1,0,0,2015-07-02,2818,336,7354,6,0,0
1,1,0,0,2015-05-14,2819,315,7354,6,0,0
0,1,1,0,2015-05-28,2820,315,7354,6,0,0
1,1,0,0,2015-06-04,2821,315,7354,6,0,0
1,1,0,0,2015-06-11,2822,315,7354,6,0,0
1,1,0,0,2015-06-18,2823,315,7354,6,0,0
1,1,0,0,2015-06-25,2824,315,7354,6,0,0
1,1,0,0,2015-07-02,2825,315,7354,6,0,0
1,1,0,0,2015-07-07,2826,311,10003,6,0,0
1,1,0,0,2015-07-21,2827,1087,10003,6,0,0
1,1,0,0,2015-08-18,2828,1087,10003,6,0,0
1,1,0,0,2015-10-06,2829,1087,10003,6,0,0
0,1,1,0,2015-11-26,2830,1087,10003,6,0,0
1,1,0,0,2016-03-29,2831,1087,10003,6,0,0
1,1,0,0,2016-04-26,2832,1087,10003,6,0,0
1,1,0,0,2016-08-02,2833,1087,10003,6,0,0
1,1,0,0,2017-03-07,2834,1087,10003,6,0,0
1,1,0,0,2017-06-20,2835,1087,10003,6,0,0
1,1,0,0,2018-05-22,2836,1087,10003,6,0,0
1,1,0,0,2018-06-05,2837,1087,10003,6,0,0
1,1,0,0,2018-07-03,2838,1087,10003,6,0,0
1,1,0,0,2018-08-07,2839,1087,10003,6,0,0
1,1,0,0,2018-09-04,2840,1087,10003,6,0,0
1,1,0,0,2018-09-12,2841,1087,10003,6,0,0
0,1,1,0,2019-03-19,2842,1087,10003,6,0,0
1,1,0,0,2019-04-23,2843,1087,10003,6,0,0
0,1,1,0,2016-11-09,2844,1126,10003,6,0,0
0,1,1,0,2016-11-23,2845,1126,10003,6,0,0
1,1,0,0,2016-12-14,2846,1126,10003,6,0,0
1,1,0,0,2016-12-21,2847,1126,10003,6,0,0
1,1,0,0,2017-02-08,2848,1126,10003,6,0,0
0,1,1,0,2017-04-06,2849,1126,10003,6,0,0
0,1,1,0,2017-07-27,2850,1126,10003,6,0,0
1,1,0,0,2017-11-09,2851,1126,10003,6,0,0
0,1,1,0,2018-05-31,2852,1126,10003,6,0,0
0,1,1,0,2016-04-28,2853,1112,10003,6,0,0
1,1,0,0,2016-05-26,2854,1112,10003,6,0,0
1,1,0,0,2016-06-30,2855,1112,10003,6,0,0
0,1,1,0,2016-07-28,2856,1112,10003,6,0,0
0,1,1,0,2016-09-22,2857,1112,10003,6,0,0
1,1,0,0,2017-03-23,2858,1112,10003,6,0,0
1,1,0,0,2017-04-27,2859,1112,10003,6,0,0
1,1,0,0,2017-05-18,2860,1112,10003,6,0,0
1,1,0,0,2017-06-22,2861,1112,10003,6,0,0
1,1,0,0,2017-07-27,2862,1112,10003,6,0,0
1,1,0,0,2017-11-09,2863,1112,10003,6,0,0
0,1,1,0,2018-04-26,2864,1112,10003,6,0,0
1,1,0,0,2018-05-17,2865,1112,10003,6,0,0
0,1,1,0,2018-05-31,2866,1112,10003,6,0,0
0,1,1,0,2018-07-26,2867,1112,10003,6,0,0
1,1,0,0,2018-11-29,2868,1112,10003,6,0,0
1,1,0,0,2015-04-07,2869,212,10003,6,0,0
1,1,0,0,2015-05-13,2870,212,10003,6,0,0
1,1,0,0,2015-06-02,2871,212,10003,6,0,0
1,1,0,0,2015-06-09,2872,212,10003,6,0,0
1,1,0,0,2015-06-16,2873,212,10003,6,0,0
1,1,0,0,2015-07-01,2874,212,10003,6,0,0
1,1,0,0,2015-07-16,2875,336,10003,6,0,0
1,1,0,0,2015-07-21,2876,336,10003,6,0,0
1,1,0,0,2015-09-03,2877,336,10003,6,0,0
1,1,0,0,2015-09-10,2878,336,10003,6,0,0
1,1,0,0,2015-10-01,2879,336,10003,6,0,0
1,1,0,0,2016-04-07,2880,336,10003,6,0,0
0,1,1,0,2016-04-14,2881,336,10003,6,0,0
1,1,0,0,2016-05-12,2882,336,10003,6,0,0
1,1,0,0,2016-06-09,2883,336,10003,6,0,0
1,1,0,0,2016-06-16,2884,336,10003,6,0,0
1,1,0,0,2016-07-07,2885,336,10003,6,0,0
1,1,0,0,2016-10-06,2886,336,10003,6,0,0
1,1,0,0,2016-10-13,2887,336,10003,6,0,0
1,1,0,0,2016-10-20,2888,336,10003,6,0,0
1,1,0,0,2016-11-03,2889,336,10003,6,0,0
1,1,0,0,2016-11-10,2890,336,10003,6,0,0
1,1,0,0,2016-11-17,2891,336,10003,6,0,0
1,1,0,0,2016-12-15,2892,336,10003,6,0,0
1,1,0,0,2016-12-21,2893,336,10003,6,0,0
1,1,0,0,2017-03-23,2894,336,10003,6,0,0
1,1,0,0,2017-05-04,2895,336,10003,6,0,0
1,1,0,0,2017-05-11,2896,336,10003,6,0,0
1,1,0,0,2017-05-18,2897,336,10003,6,0,0
1,1,0,0,2017-06-01,2898,336,10003,6,0,0
1,1,0,0,2017-06-15,2899,336,10003,6,0,0
1,1,0,0,2017-07-06,2900,336,10003,6,0,0
1,1,0,0,2017-07-13,2901,336,10003,6,0,0
1,1,0,0,2017-08-03,2902,336,10003,6,0,0
1,1,0,0,2017-08-10,2903,336,10003,6,0,0
1,1,0,0,2017-10-05,2904,336,10003,6,0,0
1,1,0,0,2017-11-09,2905,336,10003,6,0,0
1,1,0,0,2017-12-07,2906,336,10003,6,0,0
1,1,0,0,2017-12-14,2907,336,10003,6,0,0
1,1,0,0,2017-12-19,2908,336,10003,6,0,0
0,1,1,0,2018-01-23,2909,336,10003,6,0,0
1,1,0,0,2018-01-25,2910,336,10003,6,0,0
1,1,0,0,2018-02-05,2911,336,10003,6,0,0
1,1,0,0,2018-02-05,2912,336,10003,6,0,0
1,1,0,0,2018-02-06,2913,336,10003,6,0,0
1,1,0,0,2018-02-07,2914,336,10003,6,0,0
0,1,1,0,2018-03-08,2915,336,10003,6,0,0
1,1,0,0,2018-04-05,2916,336,10003,6,0,0
1,1,0,0,2018-04-12,2917,336,10003,6,0,0
1,1,0,0,2018-05-03,2918,336,10003,6,0,0
0,1,1,0,2018-05-10,2919,336,10003,6,0,0
0,1,1,0,2018-06-14,2920,336,10003,6,0,0
1,1,0,0,2018-07-05,2921,336,10003,6,0,0
1,1,0,0,2018-07-12,2922,336,10003,6,0,0
1,1,0,0,2018-08-02,2923,336,10003,6,0,0
1,1,0,0,2018-08-09,2924,336,10003,6,0,0
1,1,0,0,2018-08-16,2925,336,10003,6,0,0
1,1,0,0,2018-09-13,2926,336,10003,6,0,0
0,1,1,0,2018-10-04,2927,336,10003,6,0,0
1,1,0,0,2018-10-11,2928,336,10003,6,0,0
1,1,0,0,2018-10-18,2929,336,10003,6,0,0
1,1,0,0,2018-11-01,2930,336,10003,6,0,0
1,1,0,0,2018-11-15,2931,336,10003,6,0,0
1,1,0,0,2018-11-29,2932,336,10003,6,0,0
0,1,1,0,2019-03-14,2933,336,10003,6,0,0
1,1,0,0,2019-04-04,2934,336,10003,6,0,0
1,1,0,0,2019-05-02,2935,336,10003,6,0,0
1,1,0,0,2019-05-09,2936,336,10003,6,0,0
1,1,0,0,2015-07-07,2937,347,10003,6,0,0
0,1,1,0,2015-07-14,2938,347,10003,6,0,0
1,1,0,0,2015-08-11,2939,347,10003,6,0,0
1,1,0,0,2015-08-18,2940,347,10003,6,0,0
1,1,0,0,2015-09-01,2941,347,10003,6,0,0
1,1,0,0,2015-09-08,2942,347,10003,6,0,0
1,1,0,0,2015-09-15,2943,347,10003,6,0,0
1,1,0,0,2015-10-06,2944,347,10003,6,0,0
0,1,1,0,2015-12-21,2945,347,10003,6,0,0
0,1,0,0,2016-03-15,2946,347,10003,6,1,0
1,1,0,0,2016-04-05,2947,347,10003,6,0,0
1,1,0,0,2016-04-12,2948,347,10003,6,0,0
1,1,0,0,2016-05-10,2949,347,10003,6,0,0
0,1,1,0,2016-05-17,2950,347,10003,6,0,0
1,1,0,0,2016-06-07,2951,347,10003,6,0,0
0,1,1,0,2016-06-14,2952,347,10003,6,0,0
1,1,0,0,2016-07-05,2953,347,10003,6,0,0
1,1,0,0,2016-07-12,2954,347,10003,6,0,0
1,1,0,0,2016-07-19,2955,347,10003,6,0,0
1,1,0,0,2016-08-02,2956,347,10003,6,0,0
1,1,0,0,2016-08-09,2957,347,10003,6,0,0
1,1,0,0,2016-08-16,2958,347,10003,6,0,0
1,1,0,0,2016-08-30,2959,347,10003,6,0,0
1,1,0,0,2016-09-06,2960,347,10003,6,0,0
0,1,1,0,2016-09-27,2961,347,10003,6,0,0
1,1,0,0,2016-10-04,2962,347,10003,6,0,0
1,1,0,0,2016-10-11,2963,347,10003,6,0,0
1,1,0,0,2016-11-01,2964,347,10003,6,0,0
1,1,0,0,2016-11-08,2965,347,10003,6,0,0
1,1,0,0,2016-11-15,2966,347,10003,6,0,0
1,1,0,0,2016-12-06,2967,347,10003,6,0,0
1,1,0,0,2017-03-07,2968,347,10003,6,0,0
1,1,0,0,2017-03-21,2969,347,10003,6,0,0
1,1,0,0,2017-04-04,2970,347,10003,6,0,0
1,1,0,0,2017-04-05,2971,347,10003,6,0,0
1,1,0,0,2017-04-18,2972,347,10003,6,0,0
1,1,0,0,2017-05-09,2973,347,10003,6,0,0
1,1,0,0,2017-05-16,2974,347,10003,6,0,0
1,1,0,0,2017-06-06,2975,347,10003,6,0,0
1,1,0,0,2017-06-13,2976,347,10003,6,0,0
1,1,0,0,2017-07-04,2977,347,10003,6,0,0
1,1,0,0,2017-07-11,2978,347,10003,6,0,0
0,1,1,0,2017-07-25,2979,347,10003,6,0,0
1,1,0,0,2017-08-08,2980,347,10003,6,0,0
1,1,0,0,2017-08-15,2981,347,10003,6,0,0
1,1,0,0,2017-09-12,2982,347,10003,6,0,0
0,1,1,0,2017-09-26,2983,347,10003,6,0,0
1,1,0,0,2017-10-03,2984,347,10003,6,0,0
1,1,0,0,2017-10-10,2985,347,10003,6,0,0
0,1,1,0,2017-10-24,2986,347,10003,6,0,0
1,1,0,0,2017-11-07,2987,347,10003,6,0,0
0,1,1,0,2017-11-14,2988,347,10003,6,0,0
1,1,0,0,2017-12-05,2989,347,10003,6,0,0
1,1,0,0,2017-12-12,2990,347,10003,6,0,0
1,1,0,0,2018-02-20,2991,347,10003,6,0,0
1,1,0,0,2018-03-13,2992,347,10003,6,0,0
1,1,0,0,2018-04-03,2993,347,10003,6,0,0
1,1,0,0,2018-04-10,2994,347,10003,6,0,0
1,1,0,0,2018-05-08,2995,347,10003,6,0,0
1,1,0,0,2018-06-05,2996,347,10003,6,0,0
0,1,1,0,2018-06-12,2997,347,10003,6,0,0
1,1,0,0,2018-07-10,2998,347,10003,6,0,0
1,1,0,0,2018-07-17,2999,347,10003,6,0,0
1,1,0,0,2018-08-14,3000,347,10003,6,0,0
1,1,0,0,2018-08-28,3001,347,10003,6,0,0
1,1,0,0,2018-10-02,3002,347,10003,6,0,0
1,1,0,0,2018-10-09,3003,347,10003,6,0,0
1,1,0,0,2018-11-06,3004,347,10003,6,0,0
1,1,0,0,2018-12-04,3005,347,10003,6,0,0
0,1,1,0,2019-03-12,3006,347,10003,6,0,0
1,1,0,0,2019-04-02,3007,347,10003,6,0,0
1,1,0,0,2019-05-07,3008,347,10003,6,0,0
1,1,0,0,2015-03-17,3009,74,598,6,0,0
0,1,1,0,2015-07-01,3010,74,598,6,0,0
1,1,0,0,2016-10-19,3011,1113,598,6,0,0
1,1,0,0,2016-12-14,3012,1113,598,6,0,0
0,1,1,0,2017-03-01,3013,1113,598,6,0,0
0,1,1,0,2017-03-22,3014,1113,598,6,0,0
0,1,1,0,2017-04-27,3015,1113,598,6,0,0
0,1,1,0,2017-05-24,3016,1113,598,6,0,0
0,1,1,0,2017-05-31,3017,1113,598,6,0,0
0,1,1,0,2017-06-28,3018,1113,598,6,0,0
0,1,1,0,2017-07-19,3019,1113,598,6,0,0
0,1,1,0,2017-07-27,3020,1113,598,6,0,0
0,1,1,0,2017-08-03,3021,1113,598,6,0,0
1,1,0,0,2015-07-08,3022,317,598,6,0,0
1,1,0,0,2015-07-15,3023,317,598,6,0,0
1,1,0,0,2015-08-05,3024,317,598,6,0,0
1,1,0,0,2015-08-12,3025,317,598,6,0,0
1,1,0,0,2015-09-16,3026,317,598,6,0,0
1,1,0,0,2015-10-07,3027,317,598,6,0,0
1,1,0,0,2015-10-14,3028,317,598,6,0,0
0,1,1,0,2016-03-30,3029,317,598,6,0,0
0,1,1,0,2016-05-11,3030,317,598,6,0,0
0,1,1,0,2016-08-03,3031,317,598,6,0,0
0,1,1,0,2016-08-10,3032,317,598,6,0,0
0,1,1,0,2016-10-05,3033,317,598,6,0,0
0,1,1,0,2016-10-12,3034,317,598,6,0,0
0,1,1,0,2016-11-16,3035,317,598,6,0,0
1,1,0,0,2016-11-21,3036,317,598,6,0,0
0,1,1,0,2016-12-07,3037,317,598,6,0,0
1,1,0,0,2016-12-14,3038,317,598,6,0,0
0,1,1,0,2017-07-26,3039,317,598,6,0,0
0,1,1,0,2017-08-02,3040,317,598,6,0,0
0,1,1,0,2017-10-04,3041,317,598,6,0,0
0,1,1,0,2017-10-25,3042,317,598,6,0,0
0,1,1,0,2017-11-08,3043,317,598,6,0,0
0,1,1,0,2017-11-22,3044,317,598,6,0,0
0,1,1,0,2017-12-06,3045,317,598,6,0,0
0,1,1,0,2017-12-13,3046,317,598,6,0,0
0,1,1,0,2017-12-20,3047,317,598,6,0,0
0,1,1,0,2017-12-20,3048,317,598,6,0,0
0,1,1,0,2018-03-07,3049,317,598,6,0,0
0,1,1,0,2018-03-14,3050,317,598,6,0,0
0,1,1,0,2018-04-04,3051,317,598,6,0,0
