,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,312,11523,2015-04-09,1,0,0,0,0
1,312,11523,2015-04-14,1,0,0,0,0
2,312,11523,2015-05-12,1,0,0,0,0
3,312,11523,2015-06-11,1,0,0,0,0
4,312,11523,2015-06-18,1,0,0,0,0
5,312,11523,2015-07-02,1,0,0,0,0
6,312,11523,2015-07-14,1,0,0,0,0
7,312,11523,2015-07-16,1,0,0,0,0
8,312,11523,2015-07-30,1,1,0,0,0
9,312,11523,2015-08-06,1,0,0,0,0
10,312,11523,2015-08-13,1,0,0,0,0
11,312,11523,2015-09-03,1,0,0,0,0
12,312,11523,2015-09-10,1,1,0,0,0
13,312,11523,2015-09-17,1,0,0,0,0
14,312,11523,2015-09-24,1,1,0,0,0
15,312,11523,2015-10-01,1,1,0,0,0
16,312,11523,2015-10-08,1,0,0,0,1
17,312,11523,2015-10-15,1,0,0,0,1
18,312,11523,2015-11-03,1,0,0,0,0
19,312,11523,2015-12-10,1,0,0,0,0
20,312,11523,2016-03-03,1,1,0,0,0
21,312,11523,2016-03-10,1,0,0,0,0
22,312,11523,2016-03-17,1,1,0,0,0
23,312,11523,2016-04-07,1,0,0,0,0
24,312,11523,2016-04-14,1,1,0,0,0
25,312,11523,2016-04-26,1,1,0,0,0
26,312,11523,2016-05-05,1,0,0,0,0
27,312,11523,2016-05-12,1,0,0,0,0
28,312,11523,2016-06-02,1,0,0,0,0
29,312,11523,2016-06-09,1,1,0,0,0
30,312,11523,2016-07-07,1,0,0,0,0
31,312,11523,2016-07-21,1,1,0,0,0
32,312,11523,2016-08-11,1,0,0,0,0
33,312,11523,2016-08-24,1,0,0,0,0
34,312,11523,2016-08-29,1,0,0,0,0
35,312,11523,2016-09-01,1,0,0,0,1
36,312,11523,2016-10-06,1,1,0,0,0
37,312,11523,2016-10-13,1,0,0,0,0
38,312,11523,2016-11-03,1,0,0,0,0
39,312,11523,2016-12-01,1,1,0,0,0
40,312,11523,2016-12-08,1,0,0,0,0
41,312,11523,2017-02-02,1,0,0,0,0
42,312,11523,2017-03-02,1,0,0,0,0
43,312,11523,2017-03-16,1,0,0,0,0
44,312,11523,2017-04-06,1,0,0,0,0
45,312,11523,2017-04-20,1,0,0,0,0
46,312,11523,2017-05-04,1,0,0,0,0
47,312,11523,2017-05-18,1,0,0,0,0
48,312,11523,2017-06-01,1,0,0,0,0
49,312,11523,2017-06-08,1,0,0,0,0
50,312,11523,2017-06-15,1,0,0,0,0
51,312,11523,2017-07-06,1,0,0,0,0
52,312,11523,2017-07-13,1,0,0,0,0
53,312,11523,2017-08-03,1,0,0,0,0
54,312,11523,2017-08-10,1,0,0,0,0
55,312,11523,2017-08-17,1,0,0,0,0
56,312,11523,2017-09-25,1,0,0,0,0
57,312,11523,2017-10-05,1,0,0,0,0
58,312,11523,2017-10-12,1,0,0,0,0
59,312,11523,2017-11-09,1,0,0,0,0
60,312,11523,2017-11-16,1,0,0,0,0
61,312,11523,2017-12-07,1,0,0,0,0
62,312,11523,2018-03-07,1,0,0,0,0
63,312,11523,2018-04-05,1,0,0,0,0
64,312,11523,2018-04-12,1,0,0,0,0
65,312,11523,2018-04-19,1,0,0,0,0
66,312,11523,2018-05-03,1,0,0,0,0
67,312,11523,2018-05-10,1,0,0,0,0
68,312,11523,2018-05-31,1,0,0,0,0
69,312,11523,2018-06-07,1,0,0,0,0
70,312,11523,2018-06-14,1,0,0,0,0
71,312,11523,2018-07-05,1,0,0,0,0
72,312,11523,2018-07-12,1,0,0,0,0
73,312,11523,2018-07-19,1,0,0,0,0
74,312,11523,2018-08-02,1,0,0,0,0
75,312,11523,2018-08-09,1,0,0,0,0
76,312,11523,2018-08-16,1,0,0,0,0
77,312,11523,2018-08-23,1,0,0,0,0
78,312,11523,2018-10-04,1,0,0,0,0
79,312,11523,2018-10-11,1,0,0,0,0
80,312,11523,2018-10-18,1,0,0,0,0
81,312,11523,2018-11-01,1,1,0,0,0
82,312,11523,2018-11-08,1,0,0,0,0
83,312,11523,2018-12-06,1,0,0,0,0
84,312,11523,2018-12-13,1,0,0,0,0
85,312,11523,2019-03-14,1,0,0,0,0
86,312,11523,2019-04-04,1,1,0,0,0
