,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
131,2903,2017-07-04,1,1,0,0,0,0
132,2903,2017-07-05,1,1,0,0,0,0
133,2903,2017-07-11,1,1,0,0,0,0
134,2903,2017-07-12,1,1,0,0,0,0
135,2903,2017-07-26,1,1,0,0,0,0
136,2903,2017-08-02,1,1,0,0,0,0
137,2903,2017-08-08,1,1,0,0,0,0
138,2903,2017-08-09,1,1,0,0,0,0
139,2903,2017-08-23,1,1,0,0,0,0
140,2903,2017-09-13,1,1,0,0,0,0
141,2903,2017-09-18,1,1,0,0,0,0
142,2903,2017-10-03,1,1,0,0,0,0
143,2903,2017-10-10,1,1,0,0,0,0
144,2903,2017-10-11,1,1,0,0,0,0
145,2903,2017-10-17,1,1,0,0,0,0
146,2903,2017-10-18,1,1,0,0,0,0
147,2903,2017-11-01,1,1,0,0,0,0
148,2903,2017-11-07,1,1,0,0,0,0
149,2903,2017-11-08,1,1,0,0,0,0
150,2903,2017-11-14,1,1,0,0,0,0
151,2903,2017-11-15,1,1,0,0,0,0
152,2903,2017-11-22,1,0,0,0,1,0
153,2903,2017-11-28,1,1,0,0,0,0
154,2903,2017-11-29,1,1,0,0,0,0
155,2903,2017-12-05,1,1,0,0,0,0
156,2903,2017-12-06,1,1,0,0,0,0
157,2903,2017-12-12,1,1,0,0,0,0
158,2903,2017-12-13,1,1,0,0,0,0
159,2903,2017-12-19,1,1,0,0,0,0
160,2903,2017-12-20,1,1,0,0,0,0
161,2903,2017-12-21,1,1,0,0,0,0
162,2903,2017-12-27,1,1,0,0,0,0
163,2903,2018-02-06,1,1,0,0,0,0
164,2903,2018-02-07,1,1,0,0,0,0
165,2903,2018-02-21,1,1,0,0,0,0
166,2903,2018-02-27,1,1,0,0,0,0
167,2903,2018-03-06,1,1,0,0,0,0
168,2903,2018-03-13,1,1,0,0,0,0
169,2903,2018-03-14,1,1,0,0,0,0
170,2903,2018-04-03,1,1,0,0,0,0
171,2903,2018-04-10,1,1,0,0,0,0
172,2903,2018-04-17,1,1,0,0,0,0
173,2903,2018-04-18,1,1,0,0,0,0
174,2903,2018-04-24,1,1,0,0,0,0
175,2903,2018-05-02,1,1,0,0,0,0
176,2903,2018-05-08,1,1,0,0,0,0
177,2903,2018-05-09,1,1,0,0,0,0
178,2903,2018-05-15,1,1,0,0,0,0
179,2903,2018-05-16,1,1,0,0,0,0
180,2903,2018-06-05,1,1,0,0,0,0
