,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,354,3238,2015-04-15,1,0,0,0,0
1,354,3238,2015-06-03,1,1,0,0,0
2,354,3238,2015-06-10,1,0,0,0,0
3,354,3238,2015-06-17,1,0,0,0,0
4,354,3238,2015-07-01,1,0,0,0,0
5,354,3238,2015-08-05,1,0,0,0,0
6,354,3238,2015-08-12,1,0,0,0,0
7,354,3238,2016-03-02,1,0,0,0,0
8,354,3238,2016-03-09,1,0,0,0,0
9,354,3238,2016-05-04,1,1,0,0,0
10,354,3238,2016-06-01,1,0,0,0,0
11,354,3238,2016-06-08,1,0,0,0,0
12,354,3238,2016-06-15,1,0,0,0,0
13,354,3238,2016-07-06,1,0,0,0,0
14,354,3238,2016-08-03,1,0,0,0,0
15,354,3238,2016-10-05,1,0,0,0,0
16,354,3238,2016-10-12,1,0,0,0,0
17,354,3238,2016-11-09,1,0,0,0,0
18,354,3238,2016-12-07,1,0,0,0,0
19,354,3238,2016-12-14,1,0,0,0,0
20,354,3238,2017-04-05,1,0,0,0,0
21,354,3238,2017-05-03,1,0,0,0,0
22,354,3238,2017-06-14,1,0,0,0,0
23,354,3238,2017-07-19,1,0,0,0,0
24,354,3238,2017-08-09,1,0,0,0,0
25,354,3238,2017-10-04,1,0,0,0,0
26,354,3238,2017-10-11,1,0,0,0,0
27,354,3238,2017-11-08,1,0,0,0,0
28,354,3238,2017-12-06,1,0,0,0,0
29,354,3238,2017-12-13,1,0,0,0,0
30,354,3238,2018-03-07,1,0,0,0,0
31,354,3238,2018-03-14,1,0,0,0,0
32,354,3238,2018-04-04,1,0,0,0,0
33,354,3238,2018-05-02,1,0,0,0,0
34,354,3238,2018-06-13,1,0,0,0,0
35,354,3238,2018-06-20,1,0,0,0,0
36,354,3238,2018-07-04,1,0,0,0,0
37,354,3238,2018-07-11,1,0,0,0,0
38,354,3238,2018-08-01,1,0,0,0,0
39,354,3238,2018-08-08,1,0,0,0,0
40,354,3238,2018-08-15,1,0,0,0,0
41,354,3238,2018-08-22,1,0,0,0,0
42,354,3238,2018-08-29,1,0,0,0,0
43,354,3238,2018-10-03,1,0,0,0,0
44,354,3238,2018-10-10,1,0,0,0,0
45,354,3238,2018-10-17,1,0,0,0,0
46,354,3238,2018-10-31,1,0,0,0,0
47,354,3238,2018-11-07,1,0,0,0,0
48,354,3238,2018-11-14,1,0,0,0,0
49,354,3238,2018-12-05,1,0,0,0,0
50,354,3238,2018-12-27,1,0,0,0,0
51,354,3238,2019-03-13,1,0,0,0,0
52,354,3238,2019-04-03,1,0,0,0,0
