,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,336,3238,2017-03-23,1,0,0,0,0
1,336,3238,2017-05-04,1,0,0,0,0
2,336,3238,2017-05-11,1,0,0,0,0
3,336,3238,2017-06-01,1,1,0,0,0
4,336,3238,2017-06-08,1,0,0,0,0
5,336,3238,2017-06-15,1,1,0,0,0
6,336,3238,2017-07-13,1,0,0,0,0
7,336,3238,2017-08-03,1,0,0,0,0
8,336,3238,2017-08-10,1,0,0,0,0
9,336,3238,2017-10-05,1,0,0,0,0
10,336,3238,2017-11-16,1,0,0,0,0
11,336,3238,2017-12-07,1,0,0,0,0
12,336,3238,2017-12-19,1,0,0,0,0
13,336,3238,2018-01-23,1,0,0,0,0
14,336,3238,2018-01-25,1,0,0,0,0
15,336,3238,2018-02-05,1,0,0,0,0
16,336,3238,2018-02-05,1,0,0,0,0
17,336,3238,2018-02-06,1,0,0,0,0
18,336,3238,2018-02-07,1,0,0,0,0
19,336,3238,2018-03-08,1,0,0,0,0
20,336,3238,2018-04-05,1,0,0,0,0
21,336,3238,2018-04-12,1,0,0,0,0
22,336,3238,2018-05-03,1,0,0,0,0
23,336,3238,2018-06-14,1,0,0,0,0
24,336,3238,2018-07-05,1,0,0,0,0
25,336,3238,2018-07-12,1,0,0,0,0
26,336,3238,2018-08-02,1,0,0,0,0
27,336,3238,2018-08-09,1,0,0,0,0
28,336,3238,2018-08-16,1,0,0,0,0
29,336,3238,2018-10-04,1,0,0,0,0
30,336,3238,2018-10-11,1,0,0,0,0
31,336,3238,2018-10-18,1,0,0,0,0
32,336,3238,2018-11-01,1,0,0,0,0
33,336,3238,2018-11-15,1,1,0,0,0
34,336,3238,2018-11-29,1,0,0,0,0
35,336,3238,2019-03-14,1,0,0,0,0
36,336,3238,2019-04-04,1,0,0,0,0
