,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,317,7769,2015-06-10,1,0,0,0,0
1,317,7769,2015-07-01,1,0,0,0,0
2,317,7769,2015-07-08,1,0,0,0,0
3,317,7769,2015-07-15,1,0,0,0,0
4,317,7769,2015-08-05,1,0,0,0,0
5,317,7769,2015-08-12,1,0,0,0,0
6,317,7769,2015-09-09,1,0,0,0,0
7,317,7769,2015-09-16,1,0,0,0,0
8,317,7769,2015-10-07,1,0,0,0,0
9,317,7769,2016-03-02,1,0,0,0,0
10,317,7769,2016-03-09,1,0,0,0,0
11,317,7769,2016-03-30,1,0,0,0,0
12,317,7769,2016-04-06,1,0,0,0,0
13,317,7769,2016-04-13,1,0,0,0,0
14,317,7769,2016-05-11,1,0,0,0,0
15,317,7769,2016-05-18,1,0,0,0,0
16,317,7769,2016-06-01,1,0,0,0,0
17,317,7769,2016-06-08,1,0,0,0,0
18,317,7769,2016-06-15,1,0,0,0,0
19,317,7769,2016-07-13,1,0,0,0,0
20,317,7769,2016-08-03,1,0,0,0,0
21,317,7769,2016-08-10,1,0,0,0,0
22,317,7769,2016-10-05,1,0,0,0,0
23,317,7769,2016-10-12,1,0,0,0,0
24,317,7769,2016-11-09,1,1,0,0,0
25,317,7769,2016-11-16,1,0,0,0,0
26,317,7769,2016-11-21,1,0,0,0,0
27,317,7769,2016-12-07,1,0,0,0,0
28,317,7769,2017-03-15,1,0,0,0,0
29,317,7769,2017-04-05,1,0,0,0,0
30,317,7769,2017-05-03,1,0,0,0,0
31,317,7769,2017-05-10,1,0,0,0,0
32,317,7769,2017-05-17,1,0,0,0,0
33,317,7769,2017-07-05,1,0,0,0,0
34,317,7769,2017-07-12,1,0,0,0,0
35,317,7769,2017-07-26,1,0,0,0,0
36,317,7769,2017-08-02,1,0,0,0,0
37,317,7769,2017-10-04,1,0,0,0,0
38,317,7769,2017-10-25,1,0,0,0,0
39,317,7769,2017-11-08,1,0,0,0,0
40,317,7769,2017-11-22,1,0,0,0,0
41,317,7769,2017-12-06,1,0,0,0,0
42,317,7769,2017-12-13,1,0,0,0,0
43,317,7769,2017-12-20,1,0,0,0,0
44,317,7769,2017-12-20,1,0,0,0,0
45,317,7769,2018-03-07,1,0,0,0,0
46,317,7769,2018-03-14,1,0,0,0,0
47,317,7769,2018-04-04,1,0,0,0,0
48,317,7769,2018-04-11,1,0,0,0,0
49,317,7769,2018-05-02,1,0,0,0,0
50,317,7769,2018-05-09,1,0,0,0,0
51,317,7769,2018-05-16,1,0,0,0,0
52,317,7769,2018-06-13,1,0,0,0,0
53,317,7769,2018-07-04,1,0,0,0,0
54,317,7769,2018-07-11,1,0,0,0,0
55,317,7769,2018-08-01,1,0,0,0,0
56,317,7769,2018-08-08,1,0,0,0,0
57,317,7769,2018-10-03,1,0,0,0,0
58,317,7769,2018-10-10,1,0,0,0,0
59,317,7769,2018-11-07,1,0,0,0,0
60,317,7769,2018-11-14,1,0,0,0,0
61,317,7769,2018-12-05,1,0,0,0,0
62,317,7769,2019-03-13,1,0,0,0,0
