,id_senador,titulo,fecha_entrada,id_ficha,organismo
0,3157,"FUERZAS ARMADAS. ESCALA DE JUBILACIONES, PENSIONES Y SERVICIOS. INFORME.",2018-04-27,139442,MDN*
1,3157,FUERZAS ARMADAS. ESCALA SALARIAL. INFORMES,2018-04-27,139441,MDN*
