,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,76,9927,2015-03-17,1,0,0,0,0
1,76,9927,2015-04-07,1,0,0,0,0
2,76,9927,2015-04-14,1,0,0,0,0
3,76,9927,2015-05-05,1,0,0,0,0
4,76,9927,2015-05-12,1,0,0,0,0
5,76,9927,2015-06-02,1,0,0,0,0
6,76,9927,2015-06-16,1,0,0,0,0
7,76,9927,2015-08-04,1,0,0,0,0
8,76,9927,2015-08-11,1,0,0,0,0
9,76,9927,2015-08-18,1,0,0,0,0
10,76,9927,2015-09-01,1,0,0,0,0
11,76,9927,2015-11-03,1,0,0,0,0
12,76,9927,2015-11-10,1,0,0,0,0
13,76,9927,2015-12-01,1,0,0,0,0
14,76,9927,2015-12-07,1,0,0,0,0
15,76,9927,2016-03-08,1,0,0,0,0
16,76,9927,2016-04-05,1,0,0,0,0
17,76,9927,2016-04-12,1,0,0,0,0
18,76,9927,2016-05-03,1,0,0,0,0
19,76,9927,2016-05-10,1,0,0,0,0
20,76,9927,2016-06-07,1,0,0,0,0
21,76,9927,2016-06-14,1,0,0,0,0
22,76,9927,2016-07-12,1,0,0,0,0
23,76,9927,2016-08-09,1,0,0,0,0
24,76,9927,2016-08-16,1,0,0,0,0
25,76,9927,2016-09-13,1,0,0,0,0
26,76,9927,2016-10-04,1,0,0,0,0
27,76,9927,2016-10-05,1,0,0,0,0
28,76,9927,2016-10-18,1,0,0,0,0
29,76,9927,2016-11-01,1,0,0,0,0
30,76,9927,2017-03-14,1,0,0,0,0
31,76,9927,2017-04-04,1,0,0,0,0
32,76,9927,2017-04-18,1,0,0,0,0
33,76,9927,2017-05-02,1,0,0,0,0
34,76,9927,2017-05-09,1,0,0,0,0
35,76,9927,2017-06-06,1,1,0,0,0
36,76,9927,2017-07-04,1,0,0,0,0
37,76,9927,2017-08-08,1,0,0,0,0
38,76,9927,2017-09-05,1,1,0,0,0
39,76,9927,2017-11-07,1,1,0,0,0
40,76,9927,2017-11-14,1,0,0,0,0
41,76,9927,2017-12-12,1,1,0,0,0
42,76,9927,2018-02-20,1,0,0,0,0
43,76,9927,2018-03-06,1,0,0,0,0
44,76,9927,2018-03-13,1,0,0,0,0
45,76,9927,2018-03-14,1,0,0,0,0
46,76,9927,2018-04-03,1,0,0,0,0
47,76,9927,2018-04-10,1,0,0,0,0
48,76,9927,2018-04-17,1,0,0,0,0
49,76,9927,2018-05-08,1,1,0,0,0
50,76,9927,2018-06-12,1,0,0,0,0
51,76,9927,2018-07-03,1,0,0,0,0
52,76,9927,2018-07-17,1,0,0,0,0
53,76,9927,2018-09-04,1,1,0,0,0
54,76,9927,2018-09-11,1,0,0,0,0
55,76,9927,2018-09-18,1,0,0,0,0
56,76,9927,2018-10-09,1,0,0,0,0
57,76,9927,2018-10-16,1,0,0,0,0
58,76,9927,2018-11-06,1,0,0,0,0
59,76,9927,2018-11-13,1,0,0,0,0
60,76,9927,2018-11-20,1,0,0,0,0
61,76,9927,2018-12-04,1,0,0,0,0
62,76,9927,2019-03-12,1,0,0,0,0
63,76,9927,2019-04-02,1,0,0,0,0
