,id_senador,fecha,citado,asistencia,falta_con_aviso,faltas_sin_aviso,con_licencia,pasaje_presidencia
131,5127,2017-06-29,1,1,0,0,0,0
132,5127,2017-07-04,1,1,0,0,0,0
133,5127,2017-07-05,1,1,0,0,0,0
134,5127,2017-07-11,1,1,0,0,0,0
135,5127,2017-07-12,1,1,0,0,0,0
136,5127,2017-07-26,1,1,0,0,0,0
137,5127,2017-08-02,1,1,0,0,0,0
138,5127,2017-08-08,1,1,0,0,0,0
139,5127,2017-08-09,1,1,0,0,0,0
140,5127,2017-08-23,1,1,0,0,0,0
