,id_senador,id_ficha,fecha_entrada
0,5127,135675,2017-07-12
1,5127,135650,2017-07-10
2,5127,134288,2017-04-04
3,5127,130535,2016-06-30
4,5127,130218,2016-06-14
5,5127,127893,2015-12-15
6,5127,125677,2015-07-27
7,5127,125584,2015-07-20
