,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,220,7604,2015-04-08,1,0,0,0,0
1,220,7604,2015-04-15,1,1,0,0,0
2,220,7604,2015-05-19,1,0,0,0,0
3,220,7604,2015-05-27,1,0,0,0,0
4,220,7604,2015-06-03,1,0,0,0,0
5,220,7604,2015-06-10,1,0,0,0,0
6,220,7604,2015-06-16,1,0,0,0,0
7,220,7604,2015-07-01,1,0,0,0,0
8,220,7604,2015-07-22,1,0,0,0,0
9,220,7604,2015-08-19,1,0,0,0,0
10,220,7604,2015-09-09,1,0,0,0,0
11,220,7604,2015-10-07,1,0,0,0,0
12,220,7604,2015-11-04,1,0,0,0,0
13,220,7604,2015-11-11,1,0,0,0,0
14,220,7604,2015-11-18,1,0,0,0,0
15,220,7604,2015-11-25,1,0,0,0,0
16,220,7604,2015-12-02,1,0,0,0,0
17,220,7604,2015-12-09,1,0,0,0,0
18,220,7604,2016-02-10,1,0,0,0,0
19,220,7604,2016-02-10,1,0,0,0,0
20,220,7604,2016-02-10,1,0,0,0,0
21,220,7604,2016-03-09,1,0,0,0,0
22,220,7604,2016-03-30,1,0,0,0,0
23,220,7604,2016-04-06,1,0,0,0,0
24,220,7604,2016-04-13,1,0,0,0,0
25,220,7604,2016-04-13,1,0,0,0,0
26,220,7604,2016-04-20,1,0,0,0,0
27,220,7604,2016-04-27,1,0,0,0,0
28,220,7604,2016-05-04,1,0,0,0,0
29,220,7604,2016-05-18,1,0,0,0,0
30,220,7604,2016-06-15,1,0,0,0,0
31,220,7604,2016-07-06,1,1,0,0,0
32,220,7604,2016-07-13,1,0,0,0,0
33,220,7604,2016-08-10,1,0,0,0,0
34,220,7604,2016-09-07,1,0,0,0,0
35,220,7604,2016-10-12,1,0,1,0,0
36,220,7604,2016-11-09,1,1,0,0,0
37,220,7604,2016-11-23,1,0,0,0,1
38,220,7604,2016-12-07,1,0,0,0,0
39,220,7604,2017-03-15,1,0,0,0,0
40,220,7604,2017-04-05,1,0,0,0,0
41,220,7604,2017-04-19,1,0,0,0,0
42,220,7604,2017-05-03,1,0,0,0,0
43,220,7604,2017-05-17,1,0,0,0,0
44,220,7604,2017-06-14,1,0,0,0,0
45,220,7604,2017-06-28,1,0,0,0,0
46,220,7604,2017-07-05,1,0,0,0,0
47,220,7604,2017-07-12,1,0,0,0,0
48,220,7604,2017-08-09,1,0,0,0,0
49,220,7604,2017-08-16,1,1,0,0,0
50,220,7604,2017-09-06,1,1,0,0,0
51,220,7604,2017-11-01,1,0,0,0,0
52,220,7604,2017-11-15,1,0,0,0,0
53,220,7604,2017-12-13,1,0,0,0,0
54,220,7604,2018-03-14,1,0,0,0,0
55,220,7604,2018-04-11,1,0,1,0,0
56,220,7604,2018-05-02,1,0,0,0,1
57,220,7604,2018-05-09,1,0,0,0,0
58,220,7604,2018-05-16,1,0,0,0,0
59,220,7604,2018-05-23,1,0,0,0,0
60,220,7604,2018-06-06,1,0,0,0,0
61,220,7604,2018-06-13,1,1,0,0,0
62,220,7604,2018-07-11,1,0,0,0,0
63,220,7604,2018-08-01,1,1,0,0,0
64,220,7604,2018-08-22,1,0,0,0,0
65,220,7604,2018-09-05,1,0,0,0,0
66,220,7604,2018-09-12,1,0,0,0,0
67,220,7604,2018-10-03,1,0,0,0,0
68,220,7604,2018-10-17,1,0,0,0,0
69,220,7604,2018-10-24,1,1,0,0,0
70,220,7604,2018-11-07,1,0,0,0,0
71,220,7604,2018-12-05,1,1,0,0,0
72,220,7604,2019-03-06,1,0,0,0,0
73,220,7604,2019-03-13,1,0,0,0,0
74,220,7604,2019-04-03,1,1,0,0,0
