,id_senador,id_ficha,fecha_entrada
0,2873,141921,2018-11-22
1,2873,141758,2018-11-06
2,2873,139021,2018-04-23
3,2873,138371,2018-02-07
4,2873,137399,2017-11-07
5,2873,133598,2017-02-15
6,2873,133055,2016-12-07
7,2873,131635,2016-09-13
8,2873,131519,2016-09-06
9,2873,126859,2015-10-06
10,2873,126518,2015-09-11
11,2873,123946,2015-04-07
12,2873,123532,2015-03-03
