,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,354,10282,2016-05-18,1,1,0,0,0
1,354,10282,2016-08-10,1,1,0,0,0
2,354,10282,2016-10-12,1,1,0,0,0
3,354,10282,2016-11-16,1,0,0,0,0
4,354,10282,2017-07-05,1,0,0,0,0
5,354,10282,2017-11-08,1,0,0,0,0
6,354,10282,2018-07-04,1,0,0,0,0
7,354,10282,2018-07-11,1,0,0,0,0
8,354,10282,2018-08-01,1,0,0,0,0
9,354,10282,2018-08-08,1,0,0,0,0
10,354,10282,2018-08-22,1,0,0,0,0
11,354,10282,2018-11-07,1,1,0,0,0
12,354,10282,2018-11-14,1,0,0,0,0
13,354,10282,2018-12-05,1,0,0,0,0
