,id_comision,id_senador,fecha_reunion,citacion,falta_con_aviso,falta_sin_aviso,licencia,otras_comisiones
0,1112,9900,2016-04-28,1,0,0,0,0
1,1112,9900,2016-05-26,1,1,0,0,0
2,1112,9900,2016-06-30,1,0,0,0,0
3,1112,9900,2016-07-28,1,0,0,0,0
4,1112,9900,2016-09-22,1,0,0,0,0
5,1112,9900,2017-03-23,1,0,0,0,0
6,1112,9900,2017-04-27,1,0,0,0,0
7,1112,9900,2017-05-18,1,0,0,0,0
8,1112,9900,2017-06-22,1,0,0,0,0
9,1112,9900,2017-07-27,1,0,0,0,0
10,1112,9900,2017-11-09,1,0,0,0,0
11,1112,9900,2018-05-17,1,0,0,0,0
