,id_senador,titulo,fecha_entrada,id_ficha,organismo,tipo,estado,nombre
2153,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2154,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2155,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2156,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2157,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2158,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2159,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2160,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2161,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2162,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2163,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2164,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2165,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2166,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2167,9997,INGENIERO RICARDO ROSA. TRAMO RUTA 67 (DESDE ELIAS REGULES HASTA SAUCE). DENOMINACION.,2016-10-18,132117,CSS,LEY,PROMULGA,"Ferreira, Zulimar"
2168,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2169,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2170,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2171,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2172,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2173,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2174,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2175,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2176,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2177,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2178,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2179,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2180,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2181,9997,INSTITUCIÓN NACIONAL DERECHOS HUMANOS . CREACIÓN. MODIFICACIÓN.,2015-11-10,127268,CSS,PROYECTO DE LEY,EN_TRAMITE,"Ferreira, Zulimar"
2182,509,INCAPACIDAD FUTURA. PREVISION. CURADOR. NOMBRAMIENTO.,2015-05-05,124397,CSS,PROYECTO DE LEY,EN_TRAMITE,"Cersósimo, Gustavo"
2183,7604,REPUBLICA BOLIVARIANA VENEZUELA. SITUACION POLITICA Y SOCIAL. MOCION,2019-02-15,142497,CSS,PROYECTO DE RESOLUCION,EN_TRAMITE,"Carballo Da Costa, Felipe"
2184,7604,REPUBLICA BOLIVARIANA VENEZUELA. SITUACION POLITICA Y SOCIAL. MOCION,2019-02-15,142497,CSS,PROYECTO DE RESOLUCION,EN_TRAMITE,"Carballo Da Costa, Felipe"
2185,7604,REPUBLICA BOLIVARIANA VENEZUELA. SITUACION POLITICA Y SOCIAL. MOCION,2019-02-15,142497,CSS,PROYECTO DE RESOLUCION,EN_TRAMITE,"Carballo Da Costa, Felipe"
2186,7604,LICENCIA ESPECIAL TRABAJADOR CON FAMILIARES A CARGO CON DISCAPACIDAD. REGIMEN. MODIFICACION.,2018-10-24,141631,CSS,LEY,PROMULGA,"Carballo Da Costa, Felipe"
2187,7604,LICENCIA ESPECIAL TRABAJADOR CON FAMILIARES A CARGO CON DISCAPACIDAD. REGIMEN. MODIFICACION.,2018-10-24,141631,CSS,LEY,PROMULGA,"Carballo Da Costa, Felipe"
2188,7604,DOCUMENTACION SOLICITADA A SUPREMA CORTE JUSTICIA. COMISION INVESTIGADORA ACTOS INTELIGENICA ESTADO. REITERACION.,2018-06-06,140034,CSS,PROYECTO DE RESOLUCION,EN_TRAMITE,"Carballo Da Costa, Felipe"
2189,7604,DOCUMENTACION SOLICITADA A SUPREMA CORTE JUSTICIA. COMISION INVESTIGADORA ACTOS INTELIGENICA ESTADO. REITERACION.,2018-06-06,140034,CSS,PROYECTO DE RESOLUCION,EN_TRAMITE,"Carballo Da Costa, Felipe"
2190,7604,DOCUMENTACION SOLICITADA A SUPREMA CORTE JUSTICIA. COMISION INVESTIGADORA ACTOS INTELIGENICA ESTADO. REITERACION.,2018-06-06,140034,CSS,PROYECTO DE RESOLUCION,EN_TRAMITE,"Carballo Da Costa, Felipe"
2191,7604,CONDUCTOR TRANSPORTE POR CARRETERA. JORNADA TRABAJO Y DESCANSO. CONVENIO 153 OIT. RATIFICACION. SOLICITUD.,2018-05-09,139623,CSS,MINUTA DE COMUNICACION,APRUEBA,"Carballo Da Costa, Felipe"
2192,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2193,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2194,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2195,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2196,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2197,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2198,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2199,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2200,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2201,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2202,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2203,7604,DÍA DEL ABOGADO EN URUGUAY - 9 DE MAYO. DECLARACIÓN.,2018-05-02,139480,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2204,7604,INEFOP. MATRIZ RIESGOS Y OPORTUNIDADES PUESTOS LABORALES. CREACION.,2018-04-17,139316,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2205,7604,DEUDORES BPS. FACILIDADES PAGO. REGIMEN. EXTENSION.,2018-03-06,138666,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2206,7604,DEUDORES BHU. CONDONACION DEUDAS. REGIMEN. MODIFICACION.,2018-03-06,138667,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2207,7604,TRABAJADOR. CARGA MANUAL INSUMOS AGROPECUARIOS. PESO MAXIMO. FIJACION.,2018-03-06,138669,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2208,7604,ORGANIZACION FUTBOL INFANTIL (ONFI). ORGANO RECTOR. ESTABLECIMIENTO.,2017-04-04,134310,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2209,7604,PRESTAMOS HIPOTECARIOS FONDO NACIONAL VIVIENDAS. CUOTA. SUBSIDIO. REGIMEN.,2016-12-28,133349,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2210,7604,PRESTAMOS HIPOTECARIOS COOPERATIVAS VIVIENDA. TASA INTERES. FIJACION.,2016-12-13,133163,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2211,7604,ESPECTACULOS DEPORTIVOS. VIOLENCIA. ERRADICACION. REGIMEN.,2016-12-06,133025,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2212,7604,PRESTACION SERVICIOS. PLATAFORMAS INFORMATICAS DE INTERMEDIACION. REGULACION.,2016-10-19,132179,CSS,PROYECTO DE LEY,APRUEBA,"Carballo Da Costa, Felipe"
2213,7604,DIA PERIODISTA Y TRABAJADOR MEDIOS DE COMUNICACION - 23 OCTUBRE. DECLARACION.,2016-09-06,131517,CSS,LEY,PROMULGA,"Carballo Da Costa, Felipe"
2214,7604,VOTO OBSERVADO. EMISION. REGIMEN. MODIFICACION.,2016-04-06,128973,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2215,7604,VOTO OBSERVADO. EMISION. REGIMEN. MODIFICACION.,2016-04-06,128973,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2216,7604,APARATOS ELECTRICOS Y ELECTRONICOS. RESIDUOS. DESTINO. REGIMEN.,2015-08-04,125764,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2217,7604,CISTERNA DOBLE CARGA. USO. PROMOCION.,2015-08-04,125765,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2218,7604,TRABAJADOR RURAL. SEGURO DESEMPLEO. REGIMEN. MODIFICACION.,2015-07-01,125256,CSS,PROYECTO DE LEY,EN_TRAMITE,"Carballo Da Costa, Felipe"
2219,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2220,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2221,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2222,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2223,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2224,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2225,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2226,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2227,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2228,7604,"MASSERA, José Luis. NACIMIENTO (100 AÑOS). CONMEMORACION. HOMENAJE.",2015-06-10,124969,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Carballo Da Costa, Felipe"
2229,4500,ACCIDENTE CEREBRO VASCULAR. PREVENCIÓN. PROMOCIÓN. SE DECLARA DE INTERÉS GENERAL,2019-03-11,142699,CSS,PROYECTO DE LEY,EN_TRAMITE,"Larrañaga, Jorge"
2230,4500,ACCIDENTE CEREBRO VASCULAR. PREVENCIÓN. PROMOCIÓN. SE DECLARA DE INTERÉS GENERAL,2019-03-11,142699,CSS,PROYECTO DE LEY,EN_TRAMITE,"Larrañaga, Jorge"
2231,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2232,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2233,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2234,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2235,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2236,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2237,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2238,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2239,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2240,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2241,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2242,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2243,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2244,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2245,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2246,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2247,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2248,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2249,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2250,4500,PALACIO LEGISLATIVO. INAUGURACIÓN. CENTENARIO. INTERÉS NACIONAL. DECLARACIÓN.,2018-07-10,140424,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2251,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2252,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2253,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2254,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2255,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2256,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2257,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2258,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2259,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2260,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2261,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2262,4500,"FERREIRA ALDUNATE, Wilson. FALLECIMIENTO. HOMENAJE.",2018-03-09,138818,CSS,PROYECTO DE RESOLUCION  - Homenaje,EN_TRAMITE,"Larrañaga, Jorge"
2263,4500,PENA RECLUSIÓN PERMANENTE. REGULACIÓN.,2018-02-20,138454,CSS,PROYECTO DE LEY,EN_TRAMITE,"Larrañaga, Jorge"
2264,4500,DELITOS GRAVES. PENAS. CUMPLIMIENTO EFECTIVO.,2018-02-19,138434,CSS,PROYECTO DE LEY,EN_TRAMITE,"Larrañaga, Jorge"
2265,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2266,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2267,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2268,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2269,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2270,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2271,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2272,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2273,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2274,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2275,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2276,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2277,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2278,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2279,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2280,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2281,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2282,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2283,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2284,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2285,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2286,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
2287,4500,ENSEÑANZA. ELECCIONES UNIVERSITARIAS. MODIFICACIÓN.,2017-12-06,137830,CSS,LEY,PROMULGA,"Larrañaga, Jorge"
